;text;topic
1144;eu-weit rechtsrahmen nicht-personenbezogen datum schaffen;Politik und Ideologie
1145;nutzerin nutzer nutzungsrecht datum erhalten erzeugung mitwirken;Politik und Ideologie
1146;generell datenteilungspflicht lehnen kosten sammlung aufbereitung nicht-personenbe- zogen datum amortisieren;Politik und Ideologie
1147;stattdessen zugang datenbeständ sektorbezoge entgelt ermöglichen wettbewerber chance entsprechend datenbeständ auf- zubauen;wirtschaft
1148;programm frei demokrat bundestagswahl   verschlüsselung einführen   frei demokrat setzen verschlüs selung fordern grundsätzlich verschlüsselung elektronisch kommunikation;Gesundheit
1149;einschränkung einsatz kryptographie verpflichtung offenhalten it-sicherheitslücke lehnen;Wissenschaft
1150;verschlüsselung datum netzverkehr schutz eigentum privatsphäre vertrau lichkeit kommunikation;Gesundheit
1151;totalüberwachung mittels online durchsuchung quellen-tku   frei demokrat lehnen potentiell lückenlos digital überwachung mensch einsatz staatstrojanern insbesondere nachrichtendienstlich aufklärung;Politik und Ideologie
1152;solange sicherstellen kernbereich privat lebensgestaltung mensch schützen einsatz unterbleiben;soziale Ursachen
1153;quelle telekommunikationsüberwachung quellen-tkü on line-durchsuchung maßstab gelten;Gesundheit
1154;ausnutzung sicherheitslücko fordern priorität it-sicherheit klar geregelt schwachstelle management;Politik und Ideologie
1155;staat sicherheitslücko ermittlungszwecke aufkaufen;Politik und Ideologie
1156;staatlich stelle sicherheitslücko umgehend bundesamt sicherheit informationstechnik bsi melden schließung lücke hersteller herbeiführen gelingen lücke grundsatz cybersicherheit koordinieren veröffentlichen;Wissenschaft
1157;quick freeze vorratsdatenspeicherung   frei demokrat lehnen anlasslos speicherung personenbezogen datum;Politik und Ideologie
1158;gelten insbesondere anlasslos speicherung telekommunikationsverbindung datum vorrat;Gesundheit
1159;vorratsdatenspeicherung stellen bürgerin bürger generalverdacht;Politik und Ideologie
1160;ansicht europäisch gerichtshof verstoßen europäisch grundrecht;Politik und Ideologie
1161;stattdessen schlagen quick-freeze-verfahre grundrechtsschonend alter nativ;soziale Ursachen
1162;verdachtsfall bestimmt datum richterlich anordnung sichern;Politik und Ideologie
1163;anonymität öffentlich raum   frei demokrat fordern anonymität öffentlich raum lehnen einsatz automatisiert gesichtserkennung;Politik und Ideologie
1164;videoüberwachung ersatz   beamtin beamter allheilmittel;Politik und Ideologie
1165;einsatz software automatisiert massenhaft gesichtserkennung öffentlich raum drohen totalüber wachung;Politik und Ideologie
1166;flächendeckend videoüberwachung lehnen sehen ausweitung privat video überwachung staatlich zweck nutzbar ge    kritisch;Politik und Ideologie
1167;intelligent videoüberwachung kriminalitätsschwerpunkt sinnvoll ergän zung gefahrenabwehr strafverfolgung verantwortungsvoll ersatz polizeipräsenz einsetzen;soziale Ursachen
1168;anonymität öffentlich raum gelten digital öffentlich raum;Politik und Ideologie
1169;überwachungsgesamtrechnung einführen moratorium sicherheitsgesetze   frei demokrat fordern überwachungsgesamt rechnung gesetzgebungsverfahren sicher heitsrecht;Politik und Ideologie
1170;einführung fordern sicher heitsgesetz-moratorium;Politik und Ideologie
1171;auswirkung überwachung informationserhebungsmaßnahme müs- sen zusammenhang bestehend befugnis bewerten;Politik und Ideologie
1172;leisten überwachungsgesamtrech nung;Klima
1173;angesichts vielzahl bestehend überwachung befugnisse zunehmend überwachungsmöglichkeit einsatz vernetzt gerät alltag bilanz dringend gebieten;Wissenschaft
1174;bargeld erhalten krypto-währung fördern   frei demokrat setzen uneingeschränkt nutzbarkeit bargeld zahlungsmittel;Politik und Ideologie
1175;bargeld alternative digital zahlungsformat bestehen bleiben;wirtschaft
1176;begrüßen weiterentwicklung kryptowährung;Gesundheit
1177;bargeld ermöglichen staatlich kontrolle überwachung geld aufbewahren;Politik und Ideologie
1178;zudem setzen möglichkeit bürgerin bürger bar- geld ausweichen negativzinspolitik europäisch zentralbank eng grenze;wirtschaft
1179;begrüßen zudem alternativ tauschmittel kryptowährung blockchain base schaffung verlässlich rechtlich rahmen fördern weiterentwickeln;Politik und Ideologie
1180;extremismus terrorismus bedrohung demokratie offen frei gesellschaft;Politik und Ideologie
1181;rechtsstaat organisieren verbre chen;Politik und Ideologie
1182;brauchen handlungs- durchsetzungsstar- ken rechtsstaat sicherheit freiheit gleichermaßen gewährleisten;Politik und Ideologie
1183;frei demokrat polizei justiz ausstatten sicherheitsarchitektur erneu- ern feind rechtsstaat entschieden entgegen- treten;Politik und Ideologie
1184;strafprozess effektiv schnell modern praxistauglich   frei demokrat strafprozeß effektiv schnel- ler modern praxistauglich einseitig last beschuldigter des- sen verteidigung auswirken;Politik und Ideologie
1185;deutsch   programm frei demokrat bundestagswahl   strafprozess grundstruktur kaiserreich stammen grundlegend modernisieren;Politik und Ideologie
1186;rechtsstaat komplex exponiert verfahren hand- lungsfähigkeit beweis stellen;Gesundheit
1187;strafprozess digital kommunikativ;Politik und Ideologie
1188;vernehmung hauptverhandlung bild ton aufzeichnen international standard;Politik und Ideologie
1189;hauptverhandlung können konzentriert schnell durchführen gericht verteidigung staatsanwaltschaft gespräch verfahrensgestaltung führen;Politik und Ideologie
1190;gerichtsverfahren modernisieren beschleunigen   frei demokrat gerichtsverfahren modernisie- ren beschleunigen;Politik und Ideologie
1191;digitalpakt justiz bund beteiligen technisch ausstattung justiz land deutlich verbessern virtuell verhandlung ermöglichen;Politik und Ideologie
1192;zugang erleichtern gering- fügig forderung vollständig digital kosten- günstig schnell verfahren geltend;wirtschaft
1193;international justizstandort deutschland stärken;Politik und Ideologie
1194;frei demokrat fordern international handelsgerichtshof deutschland;Politik und Ideologie
1195;legal tech nutzen anwaltliches berufsrecht modernisieren   frei demokrat rechtsrahmen legal tech-unternehmen erweitern anwaltlich beruf modernisieren;wirtschaft
1196;verbot erfolgsho norar abschaffen fremdbesitzverbot lockern;wirtschaft
1197;erleichtern durchsetzung forderung rechtsweg bislang teuer mühsam;Politik und Ideologie
1198;recht rahmen klar anforderung qualität sachkunde strikt transparenzregel legal tech-unterneh- men festlegen;wirtschaft
1199;stärken wettbewerb verbrau cherschutz;wirtschaft
1200;föderalismusreform ill klar zuständigkeit sicherheitsarchitektur   frei demokrat fordern föderalismuskommission iii bund land;Politik und Ideologie
1201;kommission vorschlag reform sicherheitsarchitektur unterbreiten reduzierung anzahl landesamt verfassungsschutz;Politik und Ideologie
1202;zuständigkeit verantwortlichkeit   verfahren klar;Wissenschaft
1203;parlamentarisch kontrolle datenschutzaufsicht koopera- tionsplattformen sicherheitsbehörde sicherstellen insbesondere gemeinsam terrorabwehrzentrum gtaz gemeinsam extremismus terrorismusabwehr zentrum getz;Politik und Ideologie
1204;fordern kooperation plattform gesetzlich grundlage datenaus- tausch behörde regeln;Politik und Ideologie
1205;hierbei aufgabe nachrichtendienst polizei voneinander    trennen halten trennungsgebot grundgesetz verankern;Politik und Ideologie
1206;europäisch kriminalamt schaffen   frei demokrat fordern europol echt europäisch kriminalamt ausbauen;Politik und Ideologie
1207;operati- ven möglichkeit europol ausdehnen;Politik und Ideologie
1208;terrorismus organisiert kriminalität cyberkriminalität landesgrenz halt;soziale Ursachen
1209;erkenntnis   verschieden kommunikationsverkehr ausein- anderhalt lassen;Politik und Ideologie
1210;einsatz nachrichtendienstlich betroffener massiv eingriff grundrecht darstellen betroffen person telekommunikationsunternehmen effektiv rechtsschutz gewähren praktisch wirksam klagebefugnis überwachungsmaßnahme einräumen;wirtschaft
1211;überwachung inland eu-mitgliedstaat betroffener abschluss maßnahme mitteilen wer-;Politik und Ideologie
1212;entscheidung betroffenenanwäl   frei demokrat fordern umfassend neuord nung kontrolle nachrichtendienst drei-säulen-modell genehmigung überwachung gesetzmäßigkeitskontrolle nachrichtendien te richterlich unabhängigkeit erfolgen;Politik und Ideologie
1213;parla- mentarisch kontrolle verbessern parlamentsminderheit stärken;soziale Ursachen
1214;parla- mentarisch nachrichtendienstbeauftragte -beauftragter unterstützen nachrichte dienst kontrollieren einblick sensibel information anderer dienst erhalten;Politik und Ideologie
1215;national sicherheitsbehörde grenzübergreifend sachverhalt gemeinsam auswerten einsatz mitgliedstaat koordinieren;Gesundheit
1216;gefährder-definitio n datenbank europäisch ebene verein- heitlicht kompatibel;Politik und Ideologie
1217;europäisch cybersicherheits-behörde enisa stärken;Politik und Ideologie
1218;kontrolle nachrichtendienst drei-säulen-modell   frei demokrat fordern umfassend neuordnung kontrolle nachrichtendienst drei-säu- len-modell genehmigung überwachung gesetzmäßigkeitskontrolle nachrichtendienst richterlich unabhängigkeit erfolgen;Politik und Ideologie
1219;parlamentarisch kontrolle verbessern parlaments- minderheit stärken;soziale Ursachen
1220;parlamentarisch nachrichtendienstbeauftragte -beauftragter unterstützen nachrichtendienste kontrollieren einblick sensibel information anderer dienst erhalten;Politik und Ideologie
1221;rechtsgrundlag kommunikation überwachung nachrichtendienst licht jeweilig funktion inland angleichen   programm frei demokrat bundestagswahl   tin -anwalt anhören betroffen bürgerin bürger vertreten;soziale Ursachen
1222;organisierte kriminalität bekämpfen   frei demokrat setzen organisier- te kriminalität nachhaltig bekämpfen;soziale Ursachen
1223;hocheffizient -effektive struktur organisierten kriminalität all vielfältig form schutz staat ge- sellschaft staatlich seite entsprechend strukturiert nachhaltig aktivität entgegnen;soziale Ursachen
1224;müs- sen dunkelfeld klassisch delikt organisierten kriminalität visier nehmen;Politik und Ideologie
1225;bereich organisierten wirtschaftskriminalität end lich regelmäßig bekämpfung;wirtschaft
1226;innerer führung polizei   frei demokrat setzen schaffung beirat innerer führung polizei kriterium fehlerkultur selbstreflexion polizeiarbeit erarbeiten;wirtschaft
1227;fehlverhalten einzeln beamtin beamter einschließlich bedingung fehlverhalten ge    führen aufgeklärt;Politik und Ideologie
1228;vertrauen polizei stärken;Politik und Ideologie
1229;mehrheit polizistin polizist leisten hervorragend arbeit;wirtschaft
1230;generalverdacht polizei geben;Politik und Ideologie
1231;deutsch polizeiausbildung international vergleich;Politik und Ideologie
1232;wissenschaftliche erkenntnis radikalisierung extremismus rassismus ausbildung dennoch sensi bilität diskriminierung stark rolle spielen;Bildung
1233;verurteilen angriff einsatzkraft scharf;wirtschaft
1234;fordern gut dokumentation gewalt übergriffen polizeibeamtin -beamte beschäf tigen öffentlich dienst;Bildung
1235;polizeiliches handeln nachvollziehbar fordern pseudo- nyme kennzeichnungspflicht beamtin beamter;Politik und Ideologie
1236;bessere ausstattung ausrüstung polizei   frei demokrat fordern gut funktional personal sachausstattung polizei;Politik und Ideologie
1237;entsprechend bereitstellen infrastruktur schaffen;Infrastruktur
1238;insbesondere digitalpakt sorgen polizistin polizist deutschland neu stand technik kompatibl it-infrastruktur ausrüsten;Politik und Ideologie
1239;geset ze helfen mangels personal fehlend ausrüstung aufgrund dysfunktionaler it-infra- struktur durchsetzen;Politik und Ideologie
1240;zusätzlich polizeium aufgabenkritik entlasten;Bildung
1241;gehören prüfen aufgabe derzeit polizei betrauen voll umfang teil ande- ren behördlich einrichtung ausführen   beispielsweise objektschutz aufnahme verkehrsunfäll;Politik und Ideologie
1242;freiwerdend kapazität polizei kernaufgabe intensiv widmen stärkung rechtsstaat beitragen;Politik und Ideologie
1243;waffenrecht augenmaß konsequenz   frei demokrat stehen waffenrecht auge maß konsequenz;Gesundheit
1244;besitzerin- nen besitzer legalwaffen sportschütz jäger illegal waffenbesitz waffenbesitz gefährlich person strikt unterscheiden;Politik und Ideologie
1245;jung verschärfung waffenrecht ha ben besitzer legalwaffen sportschütz jä ger zusätzlich unnütz bürokratie überzogen;Politik und Ideologie
1246;bund generalrevision waffenrecht unternehmen praktikabilität praxisnähe verbessern;wirtschaft
1247;gefährd extremist waffe besitzen;Politik und Ideologie
1248;datenaustausch beteiligt behörde verbessern illegal waffenhandel europäisch ebene stark bekämpfen;Politik und Ideologie
1249;stark verbraucherschutz orientieren leitbild mündig verbraucher   programm frei demokrat bundestagswahl   frei demokrat setzen verbraucherschutz mündig verbraucherin verbraucher option informiert souverän entschei dung ermöglichen;Politik und Ideologie
1250;vertrauen selbstbestimmung verbraucher;Politik und Ideologie
1251;lehnen bevormundend verbraucherpolitik dauer bestimmt vertrag schematisch begrenzen;Politik und Ideologie
1252;selbstbestimmung setzen frei informiert entscheidung voraus zwang grenze berücksichtigen verbraucher unterliegen;Politik und Ideologie
1253;ermöglichen insbesondere gut vergleichbarkeit langzeit vertrag ausweisung monatlich durchschnitts- preis aussprechen;Politik und Ideologie
1254;zudem durchsetzung   verbraucherrecht vereinfachen smart contract automatisch entschädigung verbraucher verspätung vorsehen;Politik und Ideologie
1255;presse meinungsfreiheit grungpfeiler libe- rale offen demokratisch gesellschaft;Politik und Ideologie
1256;gesellschaft leben frei unbefangen wett streit meinung;Politik und Ideologie
1257;frei demokrat stehen aktiv offen debattenkultur meinungsvielfalt fördern schützen;soziale Ursachen
1258;gleichzeitig widerspruch respekt standpunkt anderer ermöglichen;Politik und Ideologie
1259;kommunikationsgrundrecht schützen gesellschaft- lich konflikt ansicht;Gesundheit
1260;nehmen straftat hass hetze internet;Infrastruktur
1261;staat stehen pflicht entscheiden handeln persön lichkeitsrechte frei meinungsäußerung effektiv schützen;Politik und Ideologie
1262;netzwerkdurchsetzungsgesetz abschaffen   frei demokrat netzwerkdurchsetzung gesetz netzdg abschaffen regulierung mix ersetzen schutz meinungsfreiheit voll umfang gewährleisten;Politik und Ideologie
1263;setzen effektiv ver- folgung straftat netz;Politik und Ideologie
1264;netzdg setzen einseitig anreiz löschung inhalt legen entscheidung grenze meinungsfreiheit hand sozial netzwerk;Politik und Ideologie
1265;einfluss einrichtung selbstregulierung beschwerde instanz verringern;Wissenschaft
1266;primär aufgabe staat strafbar handlung netz vorgehen;Politik und Ideologie
1267;opferschutz straftat persönlichkeitsrechtsverletzung internet stärken   frei demokrat opfer straftat internet lage versetzen wehren urheberrecht auskunftsanspruch plattform internetprovider erhalten;Politik und Ideologie
1268;bleiben täterin    täter anonym reagieren kontaktaufnahme sperrung account betracht;Politik und Ideologie
1269;sozial netzwerk zudem umfassend zuständig zu stellungsbevollmächtigen inland benennen;Gesundheit
1270;;wirtschaft
1271;whistleblowerinn strafverfolgung ausländisch staat schützen;Politik und Ideologie
1272;eu-richt- linie schutz whistleblower umgehend deutsch umsetzen;Politik und Ideologie
1273;o tatmittel hasspostings straftat registieren;Politik und Ideologie
1274;=   erfassung politisch motiviert kriminalität pmk;soziale Ursachen
1275;e   frei demokrat opfer straftat pmk rechts internet lage versetzen wehren s urheberrecht auskunftsanspruch pmk links plattform internetprovider erhalten;Politik und Ideologie
1276;bleiben täte pmk ausländisch ideologie e rin täter anonym reagieren;Politik und Ideologie
1277;kontaktaufnahme sperrung account pmk religiös ideologie;Politik und Ideologie
1278;betracht;wirtschaft
1279;sozial netzwerk zudem pmk zuordnen < umfassend zuständig zustellungsbevollmächtigte = inland benennen;Gesundheit
1280;gesamt f   ®   o   öffentlich-rechtlich rundfunk brauchen auftrag strukturreform   frei demokrat modern schlan- keren öffentlich-rechtlich rundfunk örr primär nachricht kultur politisch bildung dokumentatio n konzentrieren;Politik und Ideologie
1281;rundfunkbeitrag absenken;Politik und Ideologie
1282;zahl fernseh hörfunkkanal rundfunkanstalt betreiben reduzieren;soziale Ursachen
1283;erforderlich parallelangebot vermeiden;wirtschaft
1284;internet örr bereich begrenzen klassisch rundfunk vergleichbar direkt zusammenhang stehen;Politik und Ideologie
1285;funktionierend dual mediensystem brauchen ausgewogenheit;Politik und Ideologie
1286;verhältnis mäßigkeit rundfunkbeitrag wettbewerb wahren;wirtschaft
1287;konkurrenz internet-angebot privat presse medienhaus aufgabe örr;wirtschaft
1288;medien meinungsvielfalt stärken;soziale Ursachen
1289;presseauskunftsgesetz schutz arbeit presse   frei demokrat fordern presseauskunftsgesetz bundesebene erfassung angriff medium polizeilich kriminalstatistik;Politik und Ideologie
1290;whistleblowerinn whistleblower arbeit personal- strafrecht- lich belangen straftat rechtswidrig verhalten offenbaren;wirtschaft
1291;voraussetzung vorher   dienstweg ausschöpfen unzumutbar   programm frei demokrat bundestagswahl   demokratie freiheit bedrohen extremismus populismus gleichgültigkeit;Politik und Ideologie
1292;frei demokrat kernaufgabe liberal demokratie leben erfüllen fortzuentwickeln verteidigen;Politik und Ideologie
1293;amtszeitbegrenzung bundeskanzler   frei demokrat amtszeit bundeskanzle- rinne bundeskanzler maximal voll wahl period beziehungsweise maximal beschränken;Politik und Ideologie
1294;demokratie leben wechsel verantwortlich persönlichkeit;Gesundheit
1295;amt demokratie grundsätzlich amt;Politik und Ideologie
1296;chance bürgerberatung stärkung deutsch bundestag nutzen   frei demokrat bekennen repräsentativ demokratie;Politik und Ideologie
1297;zentral ort diskussion ent- scheidung parlament;Politik und Ideologie
1298;repräsentativ demokratie gewinnen instrument be- teiligung bürgerin bürger außerhalb wahl;Politik und Ideologie
1299;entscheidend adressat auftraggeber bürger beteiligung parlament möglichkeit bürgerberatung hausparlament     erweiterung petitionsrecht bürgerplenarverfah   ren per zufallsauswahl besetzt bürgerrat;Politik und Ideologie
1300;stets unmissverständlich klarstellen   parlament legitimiert entscheidung treffen beratungsauf- trag klar eingrenzen erwartung klar definieren;Politik und Ideologie
1301;deutsch bundestag zudem open-source-basis digital plattform vorhabenliste einrichten   staatlich behörde einrichtung verpflichten plan abwägung künftig sinn echt informationsfreiheit dokumentieren öffentlich kommentierung zu   gänglich;Politik und Ideologie
1302;legislaturperiode verlängern wahl bündeln   frei demokrat legislaturperiode deutsch bundestag verlängern;Politik und Ideologie
1303;wahltermin land stark bündeln;soziale Ursachen
1304;legislaturperiode beginn wesentlich sondierungsgespräch koalitionsverhand lung wahlkampf bestimmen;Politik und Ideologie
1305;angesichts komplexität vieler gesetz sinnvoll legislaturperiode regierungszeit ver- länger;Politik und Ideologie
1306;wahltermine dauer wahlkampf verhindern;soziale Ursachen
1307;deutsch bundestag verkleinern   frei demokrat wachsen- deutsch bundestag verhindern;Politik und Ideologie
1308;überhang- ausgleichsmandat überschreiten bundestag;Politik und Ideologie
1309;abgeordneter aktuell bundeswahlgesetz vorgesehe ne zahl abgeordneter deutlich;Politik und Ideologie
1310;erschweren arbeit parlament kostspielig;wirtschaft
1311;schlagen anzahl wahlkreis direktmandat beschränken;Klima
1312;redu- zieren wahrscheinlichkeit überhangmandat;wirtschaft
1313;sogenannter mindestsitzzahlver fahren abschaffen erheblich vergrößerung deutsch bundestag führen;Politik und Ideologie
1314;grundsatz stimme zählen zug reform wahlrecht antasten;soziale Ursachen
1315;wahlrecht;soziale Ursachen
1316;frei demokrat fordern absenkung wahl alters wahl deutsch bundestag europäisch parlament;Politik und Ideologie
1317;voraussetzung politisch bildung schulform verstärken;soziale Ursachen
1318;wahlrecht schlüssel politisch partizipation;soziale Ursachen
1319;vornehm demokratie;Politik und Ideologie
1320;ausweitung wahlrecht stets zeichen gesellschaftlich fort schritt;Politik und Ideologie
1321;jung mensch nehmen lebensbe reich verantwortung politisch teilhabe ausschließen;soziale Ursachen
1322;längsten politisch entscheidung beeinflussen;Wissenschaft
1323;wahlrecht gelebt generationengerechtigkeit;soziale Ursachen
1324;programm frei demokrat bundestagswahl   frei demokrat treten gesellschaft unabhängig herkunft aussehen religion politisch ansicht frei leben frei äußern;soziale Ursachen
1325;menschenrecht meinungsfreiheit schutz minderheit zusammenleben unverzichtbar;Politik und Ideologie
1326;frei demokrat stark freiheitlich gesellschaft rassismus fremdenhass antisemitismus homophobie;soziale Ursachen
1327;liberaler feminismus   frei demokrat stehen liberal feminismus rechtsgleichheit geschlechter aufbauen individuum freiheit entfaltungsraum erweitern;Politik und Ideologie
1328;liberal feminismus streben selbstbestimmung individuum frei gesellschaftliich rollenzuschreibun gen aufgrund gewählt biologisch geschlecht;Politik und Ideologie
1329;gesamitgesellschaftlich konsens form extremismus   frei demokrat verurteilen form extremis- mus;Politik und Ideologie
1330;politisch extremismus recht linksextremismus lehnen religiös nationalistisch moti- extremismus;Politik und Ideologie
1331;gruppenbezogen menschenfeindlich keit überhöhung gruppe nation herabwürdigung anderer drohung gewalt verfügen niemals moralisch überlegenheit;soziale Ursachen
1332;wissenschaftlich expertise sicherheitsbehörde bekämpfung verschieden extremismusform ausbauen;Wissenschaft
1333;bund präventionsarbeit funktionierend aussteigerprogramm unterschiedlich extremismusform verlässlich finanziell grund lage stellen;Gesundheit
1334;gemeinsam rechtsextremismus rassismus   frei demokrat erkennen bekämpfung recht extremismus rassismus besonderer herausforderung;Politik und Ideologie
1335;stellen diskriminierung gruppenbezogen menschenfeindlichkeit aktiv entgegen;soziale Ursachen
1336;rechtsextrem vereini gung konsequent verbieten;Politik und Ideologie
1337;beobach tung rechtsextrem gefährderin gefährder zügig intensivieren;Politik und Ideologie
1338;sicherheitsbehörde schutz gefährdet gruppe einrichtung kümmern;Wissenschaft
1339;mensch gefähr- lich rechtsextrem einstellung öffentlich dienst platz;Politik und Ideologie
1340;null toleranz antisemitismus   frei demokrat fordern entschieden vorgehen    form antisemitismus;soziale Ursachen
1341;jüdisches leben deutschland europa integral bestandteil zivilgesellschaft;Politik und Ideologie
1342;politik sicherheitsbehörde spezifisch gefährdung jüdisch leben ernst nehmen entschieden entgegenstellen;wirtschaft
1343;toleranz irgendein form antisemitis mus geben;soziale Ursachen
1344;jüdisch einrichtung staatlich maßnahme effektiv schützen;Klima
1345;sicherheitsbedenke gemeinde eingehen;Wissenschaft
1346;polizei justiz brauchen ansprechpartnerin ansprechpartner antisemitisch motiviert gefahr tat aufarbeiten;wirtschaft
1347;schule brauchen lehrerin lehrer lernmaterialie alltags-antisemitismus entlarven antisemitisch vorurteil hass vorbeugen;Bildung
1348;wirtschaft durchsetzen antisemitisch israelfeindlich geschäftspraktik beispielsweise luftreiseverkehr vorkommen deutsch markt platz;wirtschaft
1349;definition antisemitismus international holocaust remembran ce alliance orientierungspunkt;Politik und Ideologie
1350;beobachten aktivität bds boycott disinvention sanctions sorge treten klar entgegen;Gesundheit
1351;gehören prüfung verbot al-quds-marsch berlin hart strafrechtlich sanktion ver- brennen israel-fahn ausdruck israelbezogen antisemitismus;Politik und Ideologie
1352;gedenken opfer nationalsozialismus   januar aufwerten bundesweit schweigeminute vorbild israelisch jom hascho einführen;Politik und Ideologie
1353;nationaler aktionsplan homo transfeindlichkeit   frei demokrat fordern erweiterung art;Gesundheit
1354;abs;wirtschaft
1355;grundgesetz schutz diskriminierung aufgrund sexuell identität vollständig verbot sogenannter konversionstherapien;Politik und Ideologie
1356;blut spende-verbot homo bisexuell mann abschaffen;Gesundheit
1357;eignung sexuell identität maßgeblich individuell risikoverhalten mensch;soziale Ursachen
1358;setzen national aktionsplan homo transfeindlichkeit;Gesundheit
1359;diskriminierung beleidigung gewalt wirksam entgegentreten;soziale Ursachen
1360;bund länderpolizeie lsbti- feindlich straftat bundesweit einheitlich erfassen prävention öffentlichkeitsarbeit berücksichtigen ermittlungsdienste entsprechend schulen lsbti-an- sprechpersonen benennen;Gesundheit
1361;homo transfeindlich gewalt strafgesetzbuch genauso behandeln rassistisch gewalt;soziale Ursachen
1362;beratung selbsthilfeangebote schulisch öffentlich aufklärung sexuell geschlechtlich vielfalt stärken;soziale Ursachen
1363;bundesstif- tung magnus hirschfeld frei demokrat initiieren dauerhaft bundeshaushalt absichern;Politik und Ideologie
1364;programm frei demokrat bundestagswahl   häusliche gewalt effektiv bekämpfen   frei demokrat fordern istanbul-konvention verhütung bekämpfung gewalt frau häuslich gewalt schnell umfassend wirksam um setzen;soziale Ursachen
1365;bund land intensiv zusam- menarbeiten;wirtschaft
1366;betroffener anzeigeunabhängig kostenlos anonym spurensicherung sexuell sexualisiert gewalt ermöglichen;wirtschaft
1367;ansprechpartnerin ansprechpartner polizei justiz gemein- same standard aus weitergebilden;Politik und Ideologie
1368;setzen bedarfsgerecht ausbau frauenhaus plätz bundesweit einheitlich finanzierung national online-register;wirtschaft
1369;information hilfsange bote häuslich gewalt standardmäßig besuch frauenärztin frauenarzt verfügung stellen;soziale Ursachen
1370;ausgebaut institutionalisiert präventiv repressiv täter täterinnenarbeit;wirtschaft
1371;islamismus prävention deradikalisierung stärken   frei demokrat fordern gemeinsam präventions strategie bund land islamistisch radika lisierung;Gesundheit
1372;schritt bestehend prävention deradikalisierungsprogramme bewerten lassen;Gesundheit
1373;basis ergebnis fordern klar ver- bindlich standard prävention deradikalisierung bereich islamismus insbesondere gefängnis;Gesundheit
1374;verlässlich finanzierung prävention projekt notwendig;wirtschaft
1375;strategie   islamistisch radikalisierung verhindern nachhaltig bekämpfen;soziale Ursachen
1376;staatskirchenrecht religionsverfassungsrecht   frei demokrat staatskirchenrecht ei- nem religionsverfassungsrecht weiterentwickeln;Politik und Ideologie
1377;passend rechtlich status bieten religionsgemein schafte gleichheitsgebot glaubensvielfalt grundrecht selbstbestimmung mitglied anerkennen;soziale Ursachen
1378;zug verfassungsauftrag ablösung staatsleistung vollziehen;Politik und Ideologie
1379;tanz- verbote ähnlich einschränkung still feiertag abschaffen;Politik und Ideologie
1380;kirchlich privileg arbeitsrecht abschaffen soweit stelle betreffen religiös funktion ausüben;wirtschaft
1381;li beral progressiv muslim mus limisch verband organisieren stark gewicht einräumen;Gesundheit
1382;ziel glaubensgemeinschaft ausland steuern finanzieren mitglied deutschland;wirtschaft
1383;wichtig schritt hierzu ausbildung imame deutschland;Politik und Ideologie
1384;kommune deutschland brauchen freiraum zukunftschance vielfalt zusammenhalt;Politik und Ideologie
1385;frei demokrat lebensqualität städtisch ländlich raum verbessern;Infrastruktur
1386;ehrenamt sport rahmenbedingung unterstützen;Politik und Ideologie
1387;region deutschland tourismusbetrieb hotel gaststätte eckpfeiler wirtschaftswachstum be schäftigung;wirtschaft
1388;entschuldung kommune reform miteinander verbinden   frei demokrat entschuldung be sonders überlastet kommune kraft finanziell perspektive;wirtschaft
1389;kommune sparkurs strukturell reform schuld zurückbezahlen;Politik und Ideologie
1390;gemeinde leidtragende bund kommu nen einzeln land entschulden;wirtschaft
1391;möglich entschul- dungsprogramm bund zulässig verfassungsrechtlich grenze infrastrukturprojekt regional wirtschaftsförderung grundsätzlich reform gemeindefinanzen verbinden;Politik und Ideologie
1392;bestellen bezahlen;wirtschaft
1393;verschulden haften;wirtschaft
1394;frei demokrat echt konnexitätsprinzip grundgesetz verankern;Politik und Ideologie
1395;bund land aufgabe schaffen bezahlen;Politik und Ideologie
1396;bund kommune vorsehen   verbleiben häufig ebene land weitergeleitet;Politik und Ideologie
1397;gleichzeitig bund land kommune insolvenzordnung schuld haften;wirtschaft
1398;hierzu möchten insolvenzordnung gebietskörperschaft schaffen;Gesundheit
1399;stehen gebiets körperschafte haushaltsnotlage ultima ratio füreinander;wirtschaft
1400;wirtschaften risiko mittragen wirtschaften;wirtschaft
1401;eigen verantwortung schuld führen solider öffentlich finanz;wirtschaft
1402;wehrhaft demokratie vielfalt bürgerschaftlich engagement fördern   frei demokrat vielfalt bürgerschaftlich engagement lebendig bürgergesellschaft stärken;soziale Ursachen
1403;ehrenamtlich einsatz leisten bürgerin bürger elementar beitrag friedfertig lebendig wehrhaft demokratie;Klima
1404;verein stiftun- gen organisationsform zuwendungsempfän- ger staatlich struktur projektförderung staat sicherstellen projektpartner boden freiheitlich-demokratisch grundordnung stehen;Politik und Ideologie
1405;programm frei demokrat bundestagswahl   übungsleiter ehrenamtspauschale erhöhen   frei demokrat übungsleiter ehrenamt pauschale angemessen erhöhen;Politik und Ideologie
1406;ehrenamtliches bürger- schaftlich engagement gehören grundfest gesellschaft;soziale Ursachen
1407;sport kultur wohlfahrt sozial arbeit umweltschutz kommunalpolitik tausen- de mensch erfüllen freizeit elementar funktion unser land;wirtschaft
1408;unterstützen;Politik und Ideologie
