;text;topic
666;föderal struktur demokratisch stärke;Politik und Ideologie
667;bund land stadt landkreis gemeinde zukunft ausgehandelt;Politik und Ideologie
668;bestehen heraus forderung gemeinsam ziel zukunft verfolgen;Politik und Ideologie
669;verantwortung tragen umsetzung ziel einbeziehen;soziale Ursachen
670;silodenken politisch ebene ressort überwinden innovativ re gierungsprojekte plattform organisieren;soziale Ursachen
671;denken außerhalb alt muster fragen;soziale Ursachen
672;brauchen modernisierungsoffensive öffentlich dienst gut zusammen arbeit verwaltung;Politik und Ideologie
673;entwicklung umsetzung evaluation projekt wissenschaftlich wirtschaftlich expertise verband zivilgesellschaft einbinden parlament kontrollfunktion stärken;Gesundheit
674;demokratisch gestaltung digital wandel lebensbereich umfassen gesell- schaftlich wirtschaftlich politisch feld ebene überfor derung herkömmlich organisationsform aufgabe;soziale Ursachen
675;nachhaltig regieren gehören regierungsvorhaben projekt gesetz um setzung kommunikativ begleiten;Politik und Ideologie
676;umsetzung zuständig verwaltungseinheit hinreichend personalausstattung geeignet fortbildungsmaß nehmen sicherstellen;soziale Ursachen
677;prinzip offen regierungshandeln transparenz partizipation zusammenarbeit handlungsleitend;Politik und Ideologie
678;national aktionsplan rahmen open government partnership deutschland umsetzen weiterentwickeln;Gesundheit
679;erfahrung bürgerrät aufgreifen aufgabe weg unmittelbar beteiligung staatlich entscheidung;Politik und Ideologie
680;syste- matisch frühzeitig beteiligung bürger*inne staatlich projekt rechtswe ge verkürzen verfahren beschleunigen;Politik und Ideologie
681;informationsfreiheitsrecht wirksam transparenzrecht weiterentwi ckeln ausbauen;Politik und Ideologie
682;öffentlich datum information kostenlos diskrimi- nierungsfrei bereitstellen;Politik und Ideologie
683;legislativ exekutiv fußabdruck einfluss lobbyist*inn gesetzesentwürf sichtbar;Wissenschaft
684;entscheidungsprozes se nachvollziehbar;Politik und Ideologie
685;sorgen abgeordneter zukünftige einkommen euro cent ange ben;wirtschaft
686;abgeordneter anzeigepflicht unternehmensbeteiligung aktionenoption verschärfen klar regeln interessenkonflikt parla- mentarischer wirtschaftlich arbeit vorliegen lösen;wirtschaft
687;spd-parteivorstand seite >;wirtschaft
688;  sozial politik zukunftfürdich;wirtschaft
689;--;wirtschaft
690;sozial politik zukunftsprogramm spd;wirtschaft
691;kapitel;wirtschaft
692;gesellschaft respekts   stehen gesellschaft respekt;wirtschaft
693;gesellschaft gegenseitig aner kennen vielerlei hinsicht verschieden;wirtschaft
694;gesellschaft herabschaut meinungsverschiedenheit fair zivilisieren basis demokratisch grundsatz austragen;Politik und Ideologie
695;respekt fehlen zerfallen gesellschaft;wirtschaft
696;hassrede internet zersetzen ge- sellschaft;Infrastruktur
697;nährboden rechtsextrem;wirtschaft
698;politik zielen respekt wiederherstellen;wirtschaft
699;achten arbeit lebensleistung;wirtschaft
700;stehen gleich teilhabe gleich lebenschance;soziale Ursachen
701;sorgen gleichwertig le bensverhältnisse stadt land;Infrastruktur
702;konsequent form diskriminierung egal sozial herkunft ge migrationsbiografie religion behinderung sexuell orientierung;soziale Ursachen
703;stehen politisch sozial bürger*innenrecht;soziale Ursachen
704;stehen pflicht;wirtschaft
705;ge- hören gesetz halten;soziale Ursachen
706;arbeit wertschätzen   ziel vollbeschäftigung gerecht lohn;wirtschaft
707;antwort wandel arbeitswelt arbeit;wirtschaft
708;bedeuten solidargemeinschaft verpflichten jede*n kümmern jeder*m arbeit teilhabe ermöglichen;wirtschaft
709;arbeit verändern jede*rr möglichkeit bekommen weiterzuent- wickeln;wirtschaft
710;arbeit bedeuten sicherung existenz;wirtschaft
711;grundlegend bedürfnis;Politik und Ideologie
712;familie;wirtschaft
713;sicherheit langfristig planen wohnung finden miete bezahlen kind ausbildung ermöglichen lebensstandard alter sichern;Bildung
714;setzen gerecht lohn;wirtschaft
715;möglichkeit vereinfachen tarifver träge allgemein verbindlich erklären beschäftigter arbeitgeber*inn branche gelten;wirtschaft
716;tarifvertrag gelten betrieb aufgespalten auslagern;wirtschaft
717;möglichst unternehmen tarifvertrag beteiligen;wirtschaft
718;mitglied schaft arbeitgeberverband tarifbindung unanständig;wirtschaft
719;praxis zu- rückzudräng;Bildung
720;öffentlich auftrag unternehmen vergeben tarif bezahlen;Politik und Ideologie
721;schaffen bundestariftreuegesetz;Politik und Ideologie
722;gut tarifbindung hinaus wichtig voraussetzung lohnangleichung ost west durchsetzen;Politik und Ideologie
723;arbeiten arbeit zusätzlich unterstützung leben kön nen;wirtschaft
724;frage respekt;wirtschaft
725;gesetzlich mindestlohn mindestens zwölf euro erhöhen spielraum mindestlohnkommission künftig erhöhung ausweiten;Politik und Ideologie
726;befristung arbeitsverhältnis sachgrund abschaffen gesetz akzeptiert grund befristung kritisch überprüfen;wirtschaft
727;leiharbeiter*innen wer- gleich lohn erhalten festangestellter;wirtschaft
728;spd-parteivorstand seite >;wirtschaft
729;sozial politik zukunftsprogramm spd;wirtschaft
730;kapitel;wirtschaft
731;corona-krise erneut zeigen sozial sicherung minijob unzureichend;Politik und Ideologie
732;ziel beschäftigungsverhältnis sozial sicherung einbeziehen;wirtschaft
733;übergäng bestehend arbeitsverhältnis ausnahme bestimmt gruppe rentner*inn geben;wirtschaft
734;nettoeinkommen gering verdienend erhö- hen heben gleitzone midi-jobs euro;wirtschaft
735;zone zahlen arbeitneh mer*inn gering beitrag gering rentenanspruch;wirtschaft
736;zugang brückenteilzeit beschäftigter;Infrastruktur
737;corona schlaglicht werfen berufsgruppe lücke wert lohn;wirtschaft
738;gehören sozial dienstleistungsberufe;wirtschaft
739;verdienen anerkennung jung mensch vorstellen sozial berufe er greifen mädchen genauso junge berufe bedeutung zukunft;Politik und Ideologie
740;entstehen meister arbeitsplatz;wirtschaft
741;pflege enorm gesellschaftlich wertvoll arbeit leisten;wirtschaft
742;lohn arbeitsbedingung altenpflege pflege mensch behinderung schnell verbes- sern;wirtschaft
743;ziel allgemeinverbindlich branchentarifvertrag;wirtschaft
744;pflege mindestlohnkommission erhöhung mindestlohn verfolgen;wirtschaft
745;gemeinsam kirche weg erarbeiten arbeitsrecht arbeit tarif betriebsverfassung angleichen;wirtschaft
746;sorgen pflegeanbieter tarif zahlen pflegeversicherung refinanzieren bekommen;wirtschaft
747;umkehrschluss refinanzierung pflegeleistung geltung tarifvertrag binden;wirtschaft
748;gewaltig personalmangel krankenhaus pflegeeinrichtung;Gesundheit
749;sozial arbeit aufwerten arbeit stressbelastung senken;Politik und Ideologie
750;vorschlag bundesweit einheitlich personalbem sungsrahmen voranbringen;Politik und Ideologie
751;pfleger*inn beruflich weiterentwickeln;wirtschaft
752;arbeit kind jugendliche ausgebildet fachkraft leisten;wirtschaft
753;erzieher*in lehrer*innen sozialpädagog innen beschäftigter jugendhilfe groß engagement leidenschaft arbeit fehlen personal;wirtschaft
754;gezielt impuls fachkräftesicherung land ausbau kitas ganztagsbetreuung schule jugendeinrichtung unterstützen;Politik und Ideologie
755;ziel zahl nachwuchskraft erzieherisch berufen bundesweit verdoppeln;Politik und Ideologie
756;attraktiv vergütet schulgeldfrei ausbildung schaffen ausbildungskapazität fachschule studiengäng sozial arbeit kind heitspädagogik sorge karriereoption fachkraft schaffen beschäftigungsver hältnisse anstreben eigenständig existenzsicherung ermöglichen;wirtschaft
757;krise zeigen unverzichtbar wichtig funktionierend postdienste paketdien te daseinsvorsorge deutschland;Gesundheit
758;arbeitsbedingung branche;wirtschaft
759;ungesichert arbeitsverhältnis scheinselbständigkeit subunter nehmertum;wirtschaft
760;zerschlagung deutsch post vollständig privatisierung verhindern unfair wettbewerbsvorteil digitalkonzern bereich beseitigen;Politik und Ideologie
761;branche sozial ökologisch ausrichten;Politik und Ideologie
762;erfolg unternehmen beschäftigter erarbeiten;wirtschaft
763;verbessern mitbestimmung;Politik und Ideologie
764;unternehmen ausländisch rechtsform erweitern;Politik und Ideologie
765;geltungsbereich mitbestimmung absenkung schwellenwert unternehmensgröße erweitern;wirtschaft
766;entscheidung verlagerung schließung be- triebsstandort kopf beschäftigter hinweg treffen;Politik und Ideologie
767;stärken echt parität aufsichtsrät einfluss arbeitnehmer*in;wirtschaft
768;spd-parteivorstand seite >;wirtschaft
769;sozial politik zukunftsprogramm spd;wirtschaft
770;kapitel;wirtschaft
771;technologisch möglichkeit bieten chance arbeitsbedingung unter nehmen betrieb verbessern belastung verringern handlungsspielraum arbeitend mensch erweitern;wirtschaft
772;digitalisierung unternehmen belegschaft augenhöhe beteiligen;Politik und Ideologie
773;letzter reform betriebsverfassung liegen brauchen update;Politik und Ideologie
774;ziel echt mitbestimmungsrecht beschäftigtensicherung betriebsän derung einsatz leiharbeit werkverträg einsatz neu technologie arbeitsweise künstlichen intelligenz kl personalbemessung überlas- tung beseitigen betrieblich weiterbildung zentral voraussetzung gelungen wandel;wirtschaft
775;kündigungsschutz betriebsrät*inn ausweiten behinderung betriebsratsarbeit stark verfolgen;wirtschaft
776;digitalisierung arbeit häufig ortsunabhängig erledigen plattform organisieren;wirtschaft
777;arbeitnehmer*innenrechte unvermindert gültig wirksam;wirtschaft
778;gewerkschaft digital zugangsrecht virtuell betrieb erhalten;wirtschaft
779;beschäftigter plattform zusammenschließen gemeinsam grundlegend bedingun gen tätigkeit plattform aushandeln;Politik und Ideologie
780;arbeitnehmer status einfach klären;wirtschaft
781;verbandsklagerecht gewerkschaft beschäftigtendatenschutzgesetz einführen;wirtschaft
782;corona-krise teil arbeitswelt kopf stellen homeoffice bedeutung gewinnen;wirtschaft
783;schreibtisch wand videokonferenz persönlich begegnung anfangs ungewohnt inzwischen alltag routine bür ger*inn;Politik und Ideologie
784;rechtsanspruch mobil arbeit einführen;wirtschaft
785;grundsätzlich beschäftigter fünf-tage-woche mindestens mobil homeoffice arbeiten kön nen tätigkeit erlauben;Politik und Ideologie
786;klar rundum-die-uhr-arbeit ausarten homeoffice arbeit ruhezeit gelten arbeitszeit vollständig erfassen brauchen nichterreichbarkeitszeit technisch ausstattung gut unfallversicherungsschutz;wirtschaft
787;betrieblich regelung mobil arbeit fördern schaffen mitbestimmungsrecht einführung ausgestal tung mobil arbeit;wirtschaft
788;grundsatz freiwilligkeit mobil arbeit arbeitnehmer*in voraussetzung;Politik und Ideologie
789;sorgen wandel arbeitswelt profitieren;wirtschaft
790;gehören arbeitszei- ten leben passen mensch selbstbestimmt familie sozial engagement weiterbildung;soziale Ursachen
791;schutzfunktion arbeitszeitgesetz erhalten;wirtschaft
792;verlängerung täglich arbeitszeit schließen;wirtschaft
793;arbeit produktivitätsgewinn profitieren;wirtschaft
794;gewerkschaf ten absenkung arbeitszeit streiten selbstbestimmt ermöglichen beschäftigung sichern stehen seite;wirtschaft
795;mensch selbständigkeit attraktiv form erwerbstätigkeit;wirtschaft
796;unternehmer- geist fördern dringend benötigt innovation;Klima
797;schaffen klima selbständigkeit positiv aufnehmen unterstützen;Politik und Ideologie
798;gehören offensichtlich schutzlück selbstän dig kreative beseitigen sozial absicherung verbessern;wirtschaft
799;corona krise deutlich auge führen schnell zutun not geraten schnell rücklage aufgebrauchen;Politik und Ideologie
800;solo-selbständig dar- beispielsweise künstlerin autor*in maler*inn übersetzer*innen ent- wickler*in absichern;Klima
801;absicherung künstlersozialversiche- rung rente krank arbeitslosenversicherung verbessern;wirtschaft
802;wechsel versicherungspflichtig beschäftigung selbständigkeit ausnahme;wirtschaft
803;spd-parteivorstand seite >;wirtschaft
804;sozial politik zukunftsprogramm spd;wirtschaft
805;kapitel;wirtschaft
806;neue wagen brauchen sicherheit;Politik und Ideologie
807;bestehend freiwillig weiterversicherung arbeit losenversicherung bieten netz;wirtschaft
808;zugang verbessern sicher heit bedarfsfall schaffen;Infrastruktur
809;regelung ständig ständig beschäftigter bereich film theater deutlich vereinfachen sozialversicherungspflichtig beschäftigung stärken ausbauen;wirtschaft
810;grundsätz- lich pflicht altersvorsorge einführen selbständige schrittweise gesetzlich rente versicherung integrieren;wirtschaft
811;mindestbeitrag krankenversicherung selbständige hälfte senken;wirtschaft
812;ziel einkommensabhängig beitrag abhängig beschäftigter;wirtschaft
813;solo-selbständig absichern geschäftsmodell grundsätzlich tragen unvorhersehbare erheblich einnahmeausfall kurzfristig wegfall auftraggeber notlage führen;wirtschaft
814;sicherungsgeld schaffen weg solidarisch absicherung selbständige notlage branchen- saisonüblich schwankung hinausgehen bundesagentur arbeit;wirtschaft
815;sicherung geld leistung arbeitslosenversicherung vergleichbar;wirtschaft
816;beitrag selbständig finanziert sicherungsgeld vorrang leistung grundsicherung;wirtschaft
817;spd-parteivorstand seite >;wirtschaft
818;sozial politik zukunftsprogramm spd;wirtschaft
819;kapitel;wirtschaft
820;berufschancen erhöhen   setzen ausbildungsgarantie;Bildung
821;jung berufsanfänger*inn brauchen chance berufsleben einsteigen;Politik und Ideologie
822;verdienen respekt be ruflich neustart wagen;Politik und Ideologie
823;bleiben vermittlung jung mensch betrieblich ausbildung oberster ziel;Bildung
824;dual ausbildung erfolgsmodell vollumfänglich stärken;Bildung
825;unternehmen groß verantwortung   schaffung ausreichend ausbildungsplätz übernehmen;Bildung
826;unterstützen umlag bzw;Politik und Ideologie
827;fonds beispielsweise branchenbezog unterhalb bedarf ausbilden;Politik und Ideologie
828;betrieblich ausbildungsplatz ermöglichen eng betrieblich praxis angelehnt ausbildung berufsschule außerschulisch ausbildung;Bildung
829;wechsel betrieblich ausbildung zeitpunkt priorität;Bildung
830;zudem unser weg fortsetzen berufen gesundheit pflege erziehung vollschulisch ausbildung dual ausrichten;Bildung
831;kostenfrei auszu bildend erhalten vergütung;Politik und Ideologie
832;zudem dual akademisch ausbildungswe ge bedeutung professionalität berufsfeldern stärken qualität sichern karriereoption beschäftigter eröffnen;Bildung
833;lernort berufsschule stärken ländlich raum struktur- schwach region;Bildung
834;schließen pakt berufsbildend schule bund land schulträger sozialpartner;Politik und Ideologie
835;vordergrund stehen modernisierung technisch ausstattung verbessert sicherung lehrkräfte-nach- wuchs;Politik und Ideologie
836;beruflich akademisch bildung verzahnen dual stu dium fördern;Bildung
837;weg gebührenfreiheit aufstiegsfortbildung setzen fort;Politik und Ideologie
838;arbeit befinden wandel;wirtschaft
839;technologisch entwicklung gehören berufsbild inzwischen vergangenheit nah zukunft verschwinden verändern;Gesundheit
840;gleichzeitig entstehen berufsbild zukunft versprechen;Politik und Ideologie
841;verbunden möglichkeit nutzen lenken augenmerk weiter bildung;Politik und Ideologie
842;arbeitslosenversicherung solidarisch arbeitsversicherung weiterent- wickeln;wirtschaft
843;fall arbeitslosigkeit plan treten helfen entstehen lassen;wirtschaft
844;bundesagentur arbeit bauen bun- desagentur arbeit qualifizierung hochwertig individuell beratungs- angebot gewährleisten;wirtschaft
845;anspruch qualifizierung einführen monat erwerbsarbeit greifen arbeitslosengeld q;wirtschaft
846;halten betroffe nen rücken frei wesentliche konzentrieren arbeit finden bein stehen;wirtschaft
847;schaffen weiterbildung beruflich neustart lebensphase;Politik und Ideologie
848;jede*r einzelne bevorstehend veränderung unterstützen;soziale Ursachen
849;schaffen arbeitnehmer*innen lus ermöglichen beruf erlernen;wirtschaft
850;unser modell gefördert bildungszeit bildungsteilzeit ermöglichen erwerbstätige lauf erwerbsleben initiative staatlich unterstützung unabhängig betrieb weiterbilden umschulen;Bildung
851;bildung bildungsteilzeit beantragen erhalten beruf freistellen lassen arbeitszeit reduzieren;wirtschaft
852;bildungszeit finanziell förde rung ausgestalten lohneinbuße weiterbildung umschulung angemessen kompensieren anerkannt abschluß erwerben;wirtschaft
853;kosten weiterbildungsmaßnahme unterstützen vollständig tasche aufbringen;Politik und Ideologie
854;spd-parteivorstand seite >;wirtschaft
855;sozial politik zukunftsprogramm spd;wirtschaft
856;kapitel;wirtschaft
857;transformations-kurzarbeitergeld unterstützen qualifizierung beschäftig ten betrieb neu orientieren;wirtschaft
858;individuell weiterbildungsförderung möglichkeit beschäftig tentransfer stark fördern betrieblich umstrukturierung betriebsschließung unvermeidlich;Bildung
859;bundesausbildungsförderungsgesetz bafög zukunft jung erwachsene erreichen;Bildung
860;weien förderansprüch streben schrittweise rückkehr vollzuschuss;Klima
861;kindergeld basisabsicherung alter jah- ren;wirtschaft
862;bafög elternunabhängig;Politik und Ideologie
863;bafög aufstieg bafög aufeinander abstimmen perspektivisch zusammenführen;Politik und Ideologie
864;altersgrenz bafög schritt aufheben;soziale Ursachen
865;brauchen neustart-bafög erwachsenenalter beruflich weg öffnen angemessen lebensunter halt sichern;Politik und Ideologie
866;bestehen möglichkeit arbeitnehmer*innen geleistet arbeitsstunde langzeitkont ansparen;wirtschaft
867;bestehen bislang rechtlich anspruch unternehmen arbeitnehmer*in nutzen langzeitkont;wirtschaft
868;instrument persönlich zeitkonto weiterentwickeln zusätzlich individuell ge- staltungsmöglichkeiten entlang lebenslauf schaffen;Politik und Ideologie
869;basis zeitkonto zeiteinzahlungen beschäftigter weise überstunde verlieren verwandeln zeitguthaben per tarifvertrag staat prinzip chancenkonto aufstocken;Politik und Ideologie
870;spd-parteivorstand seite >;wirtschaft
871;sozial politik zukunftsprogramm spd;wirtschaft
872;kapitel;wirtschaft
873;solidarität erweitern   sozialstaat garant verlassen gesell schaft zusammenhalten;soziale Ursachen
874;bauen sozial pflicht;Politik und Ideologie
875;bürger*inne treten bittsteller*inn;Infrastruktur
876;zugang arbeitslosengeld erleichtern;wirtschaft
877;insbesondere beschäftigungsform unterbrochen erwerbsbiogra phien blick;wirtschaft
878;lebensleistung stark berücksichtigen;wirtschaft
879;lang einzahlen zukünftig lang arbeitslosengeld i beziehen;wirtschaft
880;bürger*inne trotz gut unterstützung perspektive arbeitsmarkt sozial arbeitsmarkt einführen;wirtschaft
881;ebnen derjenige arbeitslosigkeit betreffen weg regulär sozialversicherungspflichtig beschäftigungsverhältnis;wirtschaft
882;bewähren sinnvoll sozial abgesichert tätigkeit schaffen;wirtschaft
883;sozial arbeitsmarkt ausbauen weiterentwickeln;wirtschaft
884;weiterhin arbeitgeber lohnkostenzuschüssen unterstützen langzeitarbeitslose sozialversicherungspflichtig ein stelle;wirtschaft
885;grundsicherung grundlegend überarbeiten bürgergeld entwickeln;wirtschaft
886;bürgergeld stehen neu verständnis haltgebend bürgernah sozial staat;Politik und Ideologie
887;bürgergeld digital unkompliziert zugänglich;Infrastruktur
888;bescheid schriftwech sel verständlich sprache sprechen;wirtschaft
889;regelsatz bürgergeld leben ausreichen gesellschaftlich teilhabe befähigen;wirtschaft
890;bürgergeld absichern kaputt waschmaschine winterjacke untrag- bar last;wirtschaft
891;kriterium regelsatzermittlung weiterentwickeln betrof fen sozialverband einbeziehen;Gesundheit
892;ziel hilfsbedürftig lebenslage gemeinsam bezwingen be schäftigung falls erforderlich qualifizierung weiterbildung ermöglichen;Bildung
893;set- zen umfassend passgenau unterstützung gesamt bedarfsgemeinschaft blick nehmen qualität netzwerk rein kennzahlenlogik;Politik und Ideologie
894;gesetzlich personell finanziell rahmenbedingung verbessern jobcenter beschäftigter auftrag nachkommen;Politik und Ideologie
895;schaffen förderung nachholen berufsabschluss führen weiterbildung bonus finanziell spielraum spürbar erweitern;Bildung
896;corona-pandemie vermögensprüfung weitestgehend aussetzen;Politik und Ideologie
897;laufen gefahr wohnung ausziehen;Politik und Ideologie
898;be- hörden betroffener monat voll energie sinnvoll wieder aufnahme beschäftigung konzentrieren;Politik und Ideologie
899;gut erfahrung vorübergehend maßnahme bestätigen sorgen zukunft vermögen wohnungsgröße innerhalb überprüfen schonvermögen erhöhen;wirtschaft
900;bürgergeld beinhalten mitwirkungspflicht setzen konsequent hilfe ermutigung;Politik und Ideologie
901;eingliederungsvereinbarung gemeinsam augenhöhe erarbeitet teilhabevereinbarung ersetzen;Politik und Ideologie
902;umsetzung setzen befähigung be- stärkung vorgabe zwang;Politik und Ideologie
903;sinnwidrig unwürdig sanktion schaffen;Politik und Ideologie
904;sozioökonomisch soziokulturell existenzminimum jederzeit sichern;wirtschaft
905;leistung sozialstaat sozial benötigen suchen;wirtschaft
906;ziel leistung hürde umweg zugänglich;wirtschaft
907;bürgerservice lebenslage beraten leistung hand zu- gänglich;wirtschaft
908;digital aufsuchend weg beschwerlich;Politik und Ideologie
909;zugewandt sozialstaat helfen rechtsansprüche geltend begleiten beratend schritt;wirtschaft
910;spd-parteivorstand seite >;wirtschaft
911;sozial politik zukunftsprogramm spd;wirtschaft
912;kapitel;wirtschaft
913;beschäftigter unterstützen gesund rentenalter arbeiten;wirtschaft
914;weiterbildung gesundheitsprävention zentral bedeutung;Gesundheit
915;wol len aktivität unterschiedlich sozialversicherung betrieb beschäftigter bündeln;wirtschaft
916;seelisch bürger*inne wichtig materiell versorgung;Politik und Ideologie
917;corona pandemie einsamkeit gesellschaftlich herausforderung deutlich sicht bar;Politik und Ideologie
918;verschieden ebene entgegenwirken;wirtschaft
919;spd-parteivorstand seite >;wirtschaft
920;sozial politik zukunftsprogramm spd;wirtschaft
921;kapitel;wirtschaft
922;alter absichern   erwerbstätiger verlässlich rente arbeit sicher;wirtschaft
923;respekt wertschätzung arbeit arbeit eigenständig absicherung alter schaffen erworben lebensstandard erheblich einbüßen;wirtschaft
924;zentral grundlage bleiben gesetzlich rentenversi cherung verlässlich leistung solidarisch finanzierung;wirtschaft
925;gesetzlich rente stärken stehen dauerhaft stabil rentenleistung dauerhaft rentenniveau mindestens prozent;Politik und Ideologie
926;spielraum erge- ben nutzen;Wissenschaft
927;arbeit wert alter verlieren;wirtschaft
928;parlament re- gierung erfolgreich grundrente einsetzen;Politik und Ideologie
929;fortschritt schützen mensch jahrzehnt gering lohn arbeiten risiko alter arm;wirtschaft
930;fordern arbeitgeber konservativ kraft mensch rente lang arbeiten;wirtschaft
931;lehnen anhebung gesetzlich renteneintritt alters lang arbeiten rentenkürzung bedeuten ungerecht;Politik und Ideologie
932;gesetzlich anspruch langjährig versicherte erreichen regelaltersgrenze abschlagsfrei rente beibehalten;wirtschaft
933;solidarität alterssicherung bedeuten zudem selbstständig beamt*in frei be rufen mandatsträger*inn gesetzlich rentenversicherung angehören;Politik und Ideologie
934;gesamtheit erwerbstätige rentenversicherung aufnehmen sondersys teme sicht überwinden;wirtschaft
935;zusammenführung altersversorgung beamt innen gesetzlich rentenversicherung gesamtniveau alterssicherung reduzieren;Politik und Ideologie
936;gesundheitlich beeinträchtigung armut geraten;wirtschaft
937;armutsrisiko heutig erwerbsminderungsrentner*inn verringern verbesserung erreichen;wirtschaft
938;geschlechtergerecht rente;wirtschaft
939;unterschied lich arbeitszeit familienbedingt tätigkeit rente gerecht behan- del;wirtschaft
940;langjährige pflege eltern schwiegerelter familienmitglied negativ rente auswirken altersarmut bedeuten;wirtschaft
941;brauchen solidarität respekt schwer aufgabe;Politik und Ideologie
942;mittlerer unternehmen erleichtern beschäftigter be- trieblich altersversorgung einsteigen;wirtschaft
943;ziel deutlich beschäftigter betrieblich altersversorgung absichern;Politik und Ideologie
944;tarifvertraglich vereinbart kollektiv altersversorgungsforme bevorzugen;wirtschaft
945;zudem setzen vollständi- ge abschaffung vollverbeitragung doppelverbeitragung betriebsrent gesetzlich krankenversicherung;wirtschaft
946;gesetzlich verpflichten versicherter zusätzlich möglichkeit einräumen angemessen umfang ergänzend freiwillig gesetzlich rentenversicherung versi- chern;wirtschaft
947;ergänzend privat altersvorsorge ersatz gesetzlich rente;wirtschaft
948;bisherig er- gebniss riester-rente zufriedenstellend;wirtschaft
949;klassisch privat angebot altersvorsorge bürokratisch hemmnis abbauen kosten senken;wirtschaft
950;bürgerin bürger attraktiv privat altersvorsorge ermöglichen setzen neu standardisiert angebot kostengünstig digital grenzüberschreitend schwedisch vorbild öffentlich institution anbieten;wirtschaft
951;för derung neu vertrag form zuschuß unterer mittlerer einkommen gruppe beschränken;soziale Ursachen
952;spd-parteivorstand seite >;wirtschaft
953;sozial politik zukunftsprogramm spd;wirtschaft
954;kapitel;wirtschaft
955;füreinander einstehen   gesellschaft respekt missen umgang bürger*inne angewiesen pflegen;Infrastruktur
956;sorgen angehörige einkommen euro pro pflegekost heranziehen;soziale Ursachen
957;eltern sorgen kind pflege aufkom- men;Politik und Ideologie
958;vollversicherung bürgerversicherung pflegerisch bedarfe leistung abdecken;wirtschaft
959;schritt dorthin pflegebedürftige mittlerer einkommen eigenanteil deckeln pflege bezahlbar bleiben;wirtschaft
960;zukünftige kostensteigerung solidarisch mix moderat steigend pflegeversiche rungsbeiträg dynamisch bundeszuschuss finanzieren;wirtschaft
961;pflegeinfrastruktur bedarfsgerecht ausbauen;Politik und Ideologie
962;wichtig land landkreis kommune möglichkeit erhalten entscheiden trägerschaft heim entstehen;Klima
963;sicherstellungsauftrag gewährleisten deutlich intensiv entscheidungspro zesse einbinden;Politik und Ideologie
964;pflegebedürftigkeit wohnung bleiben;Politik und Ideologie
965;-stunden-pfleg angewiesen;Politik und Ideologie
966;entstehen rechtsunsicherheit wechselseitig pflicht;Wissenschaft
967;pflege hilfe alltag rechtlich klarheit sorgen;Politik und Ideologie
968;besonderer augenmerk ländlich raum legen;Gesundheit
969;rahmen modellprojekt bund dienstleistungszentren dlz stadt gemein schaffen medizinisch haushaltsnah dienstleistung vermitteln;wirtschaft
970;dlz erkennen hinaus fehlend angebot schaffen kooperation sozial arbeitsmarkt vorhanden anbieter abhilfe;wirtschaft
971;besonderer förderung haushaltsnah dienstleistung vereinbar keit familie beruf verbessern alt mensch helfen möglichst wohnung leben schwarzarbeit bekämpfen person bislang sozialversiche rung privat haushalt arbeiten absicherung arbeitsunfall krankheit geben;wirtschaft
972;förderung ausrichten geringverdiener*innen an- spruch nehmen;Politik und Ideologie
973;spd-parteivorstand seite >;wirtschaft
974;sozial politik zukunftsprogramm spd;wirtschaft
975;kapitel;wirtschaft
976;bezahlbares wohnen   wohnung finden lag groß herausforderung mittler einkommen;Politik und Ideologie
977;bezahlbar wohnraum erhalten schaffen;soziale Ursachen
978;betei ligt tisch bringen;wirtschaft
979;kommunale wohnungsunternehmen genossenschaft privat wohnungsunternehmen vermieter*inn sozialverträglich ver- mietung verpflichten fühlen bauwirtschaft gewerkschaf ten;wirtschaft
980;gemeinsam verantwortung beteiligter erforderlich neubau quartiersentwicklung klimaschutz;Politik und Ideologie
981;neubau sozialwohnung jährlich erforderlich;Politik und Ideologie
982;fahren wohnungsgemeinnützig keit fördern zusätzlich gewinnorientiert segment wohnung markt;wirtschaft
983;angespannt wohnlage zeitlich befristet mietenmoratorium ein führen bedeuten miete bestimmt rahmen inflationsrate erhöhen;wirtschaft
984;mietwucher wirksam unterbinden;Politik und Ideologie
985;miet preisbremse entfristen schlupflöcher schließen;wirtschaft
986;instrument qualifiziert mietspie gel bundesweit einheitlich rechtssicher kriterium ausgestalten bedeutung stärken;Politik und Ideologie
987;mietspiegel bloß neumietenspiegel;Politik und Ideologie
988;künftig mindestens vertraglich vereinbart miete aufstellung heranziehen;Politik und Ideologie
989;bodenpolitik gemeinwohl orientieren;wirtschaft
990;bund land kommune öf- fentlich eigentum grundstück sichern vermehren spekulation grund boden stoppen;wirtschaft
991;vorkaufsrecht kommune fair preis wichtig;Politik und Ideologie
992;beitragen kommunal wohnbaufläche veräußern fläche zurückerworben öffentlich bauland weg erbpacht woh nungsbau verfügung stellen;Politik und Ideologie
993;schaffung bodenfond einbeziehung bundeseigen grundstück erhalten kommune instrument nachhaltig stadtent wicklung bezahlbar wohnungsbau;Politik und Ideologie
994;liegenschaftspolitik bund zukunft städtebaulich priorität ausrichten schaffung bezahlbar wohnraum kommune unterstützen;Politik und Ideologie
995;bislang zehn-jahres-frist geltend steuerfreiheit veräußerungsgewinne genutzt grundstück abschaffen planungswertausgleich einführen leistungslos bodenwertgewinne allgemeinheit zu- lassen;wirtschaft
996;spekulation wohnraum eindämmen eigentü- merstrukturen zentral immobilienregister transparent;wirtschaft
