,text,topic
1136,bürokratisch aufwand verpflichtung überprüfen,wirtschaft
1137,datenschutzrecht lich wirksam aufwendig technisch lösung nutzbar,wirtschaft
1138,konstruktion hard software dat schutz herstellerinne hersteller mitdachen ausübung recht informationell selbstbestimmung erleichtern,wirtschaft
1139,brauchen zielgenauere datenschutz- rechtlich regelung schutz telekommunika tionsdat datenverarbeitung drohne unternehmen betroffen person rechtssicherheit bieten schutzniveau datenschutz-grundver- ordnung unterschreiten,wirtschaft
1140,liberal datenpolitik   frei demokrat fordern datenpolitik prinzip selbstbestimmung datum wettbewerb dienen innovation ermöglichen,Politik und Ideologie
1141,echt wettbewerb brauchen bürgerin bürger entscheidungsfreiheit,wirtschaft
1142,setzen voraus datum anbieterinn anbieter mitnehmen datenportabilität,wirtschaft
1143,mittelfristig telefonnetz interoperabilität dienst ver schieden anbieter sozial netzwerk errei- chen anbieterinn verpflichten notwendi- gen schnittstelle bereithalten,wirtschaft
1144,eu-weit rechtsrahmen nicht-personenbezogen datum schaffen,wirtschaft
1145,nutzerin nutzer nutzungsrecht datum erhalten erzeugung mitwirken,wirtschaft
1146,generell datenteilungspflicht lehnen kosten sammlung aufbereitung nicht-personenbe- zogen datum amortisieren,wirtschaft
1147,stattdessen zugang datenbeständ sektorbezoge entgelt ermöglichen wettbewerber chance entsprechend datenbeständ auf- zubauen,wirtschaft
1148,programm frei demokrat bundestagswahl   verschlüsselung einführen   frei demokrat setzen verschlüs selung fordern grundsätzlich verschlüsselung elektronisch kommunikation,wirtschaft
1149,einschränkung einsatz kryptographie verpflichtung offenhalten it-sicherheitslücke lehnen,wirtschaft
1150,verschlüsselung datum netzverkehr schutz eigentum privatsphäre vertrau lichkeit kommunikation,wirtschaft
1151,totalüberwachung mittels online durchsuchung quellen-tku   frei demokrat lehnen potentiell lückenlos digital überwachung mensch einsatz staatstrojanern insbesondere nachrichtendienstlich aufklärung,wirtschaft
1152,solange sicherstellen kernbereich privat lebensgestaltung mensch schützen einsatz unterbleiben,wirtschaft
1153,quelle telekommunikationsüberwachung quellen-tkü on line-durchsuchung maßstab gelten,wirtschaft
1154,ausnutzung sicherheitslücko fordern priorität it-sicherheit klar geregelt schwachstelle management,wirtschaft
1155,staat sicherheitslücko ermittlungszwecke aufkaufen,wirtschaft
1156,staatlich stelle sicherheitslücko umgehend bundesamt sicherheit informationstechnik bsi melden schließung lücke hersteller herbeiführen gelingen lücke grundsatz cybersicherheit koordinieren veröffentlichen,wirtschaft
1157,quick freeze vorratsdatenspeicherung   frei demokrat lehnen anlasslos speicherung personenbezogen datum,wirtschaft
1158,gelten insbesondere anlasslos speicherung telekommunikationsverbindung datum vorrat,wirtschaft
1159,vorratsdatenspeicherung stellen bürgerin bürger generalverdacht,wirtschaft
1160,ansicht europäisch gerichtshof verstoßen europäisch grundrecht,Politik und Ideologie
1161,stattdessen schlagen quick-freeze-verfahre grundrechtsschonend alter nativ,wirtschaft
1162,verdachtsfall bestimmt datum richterlich anordnung sichern,wirtschaft
1163,anonymität öffentlich raum   frei demokrat fordern anonymität öffentlich raum lehnen einsatz automatisiert gesichtserkennung,wirtschaft
1164,videoüberwachung ersatz   beamtin beamter allheilmittel,wirtschaft
1165,einsatz software automatisiert massenhaft gesichtserkennung öffentlich raum drohen totalüber wachung,wirtschaft
1166,flächendeckend videoüberwachung lehnen sehen ausweitung privat video überwachung staatlich zweck nutzbar ge    kritisch,wirtschaft
1167,intelligent videoüberwachung kriminalitätsschwerpunkt sinnvoll ergän zung gefahrenabwehr strafverfolgung verantwortungsvoll ersatz polizeipräsenz einsetzen,wirtschaft
1168,anonymität öffentlich raum gelten digital öffentlich raum,wirtschaft
1169,überwachungsgesamtrechnung einführen moratorium sicherheitsgesetze   frei demokrat fordern überwachungsgesamt rechnung gesetzgebungsverfahren sicher heitsrecht,wirtschaft
1170,einführung fordern sicher heitsgesetz-moratorium,wirtschaft
1171,auswirkung überwachung informationserhebungsmaßnahme müs- sen zusammenhang bestehend befugnis bewerten,wirtschaft
1172,leisten überwachungsgesamtrech nung,wirtschaft
1173,angesichts vielzahl bestehend überwachung befugnisse zunehmend überwachungsmöglichkeit einsatz vernetzt gerät alltag bilanz dringend gebieten,wirtschaft
1174,bargeld erhalten krypto-währung fördern   frei demokrat setzen uneingeschränkt nutzbarkeit bargeld zahlungsmittel,wirtschaft
1175,bargeld alternative digital zahlungsformat bestehen bleiben,wirtschaft
1176,begrüßen weiterentwicklung kryptowährung,wirtschaft
1177,bargeld ermöglichen staatlich kontrolle überwachung geld aufbewahren,wirtschaft
1178,zudem setzen möglichkeit bürgerin bürger bar- geld ausweichen negativzinspolitik europäisch zentralbank eng grenze,Politik und Ideologie
1179,begrüßen zudem alternativ tauschmittel kryptowährung blockchain base schaffung verlässlich rechtlich rahmen fördern weiterentwickeln,wirtschaft
1180,extremismus terrorismus bedrohung demokratie offen frei gesellschaft,Politik und Ideologie
1181,rechtsstaat organisieren verbre chen,wirtschaft
1182,brauchen handlungs- durchsetzungsstar- ken rechtsstaat sicherheit freiheit gleichermaßen gewährleisten,wirtschaft
1183,frei demokrat polizei justiz ausstatten sicherheitsarchitektur erneu- ern feind rechtsstaat entschieden entgegen- treten,wirtschaft
1184,strafprozess effektiv schnell modern praxistauglich   frei demokrat strafprozeß effektiv schnel- ler modern praxistauglich einseitig last beschuldigter des- sen verteidigung auswirken,wirtschaft
1185,deutsch   programm frei demokrat bundestagswahl   strafprozess grundstruktur kaiserreich stammen grundlegend modernisieren,wirtschaft
1186,rechtsstaat komplex exponiert verfahren hand- lungsfähigkeit beweis stellen,wirtschaft
1187,strafprozess digital kommunikativ,wirtschaft
1188,vernehmung hauptverhandlung bild ton aufzeichnen international standard,wirtschaft
1189,hauptverhandlung können konzentriert schnell durchführen gericht verteidigung staatsanwaltschaft gespräch verfahrensgestaltung führen,wirtschaft
1190,gerichtsverfahren modernisieren beschleunigen   frei demokrat gerichtsverfahren modernisie- ren beschleunigen,wirtschaft
1191,digitalpakt justiz bund beteiligen technisch ausstattung justiz land deutlich verbessern virtuell verhandlung ermöglichen,wirtschaft
1192,zugang erleichtern gering- fügig forderung vollständig digital kosten- günstig schnell verfahren geltend,wirtschaft
1193,international justizstandort deutschland stärken,wirtschaft
1194,frei demokrat fordern international handelsgerichtshof deutschland,wirtschaft
1195,legal tech nutzen anwaltliches berufsrecht modernisieren   frei demokrat rechtsrahmen legal tech-unternehmen erweitern anwaltlich beruf modernisieren,wirtschaft
1196,verbot erfolgsho norar abschaffen fremdbesitzverbot lockern,wirtschaft
1197,erleichtern durchsetzung forderung rechtsweg bislang teuer mühsam,wirtschaft
1198,recht rahmen klar anforderung qualität sachkunde strikt transparenzregel legal tech-unterneh- men festlegen,wirtschaft
1199,stärken wettbewerb verbrau cherschutz,wirtschaft
1200,föderalismusreform ill klar zuständigkeit sicherheitsarchitektur   frei demokrat fordern föderalismuskommission iii bund land,Politik und Ideologie
1201,kommission vorschlag reform sicherheitsarchitektur unterbreiten reduzierung anzahl landesamt verfassungsschutz,wirtschaft
1202,zuständigkeit verantwortlichkeit   verfahren klar,wirtschaft
1203,parlamentarisch kontrolle datenschutzaufsicht koopera- tionsplattformen sicherheitsbehörde sicherstellen insbesondere gemeinsam terrorabwehrzentrum gtaz gemeinsam extremismus terrorismusabwehr zentrum getz,Politik und Ideologie
1204,fordern kooperation plattform gesetzlich grundlage datenaus- tausch behörde regeln,wirtschaft
1205,hierbei aufgabe nachrichtendienst polizei voneinander    trennen halten trennungsgebot grundgesetz verankern,wirtschaft
1206,europäisch kriminalamt schaffen   frei demokrat fordern europol echt europäisch kriminalamt ausbauen,Politik und Ideologie
1207,operati- ven möglichkeit europol ausdehnen,wirtschaft
1208,terrorismus organisiert kriminalität cyberkriminalität landesgrenz halt,wirtschaft
1209,erkenntnis   verschieden kommunikationsverkehr ausein- anderhalt lassen,wirtschaft
1210,einsatz nachrichtendienstlich betroffener massiv eingriff grundrecht darstellen betroffen person telekommunikationsunternehmen effektiv rechtsschutz gewähren praktisch wirksam klagebefugnis überwachungsmaßnahme einräumen,wirtschaft
1211,überwachung inland eu-mitgliedstaat betroffener abschluss maßnahme mitteilen wer-,wirtschaft
1212,entscheidung betroffenenanwäl   frei demokrat fordern umfassend neuord nung kontrolle nachrichtendienst drei-säulen-modell genehmigung überwachung gesetzmäßigkeitskontrolle nachrichtendien te richterlich unabhängigkeit erfolgen,wirtschaft
1213,parla- mentarisch kontrolle verbessern parlamentsminderheit stärken,wirtschaft
1214,parla- mentarisch nachrichtendienstbeauftragte -beauftragter unterstützen nachrichte dienst kontrollieren einblick sensibel information anderer dienst erhalten,wirtschaft
1215,national sicherheitsbehörde grenzübergreifend sachverhalt gemeinsam auswerten einsatz mitgliedstaat koordinieren,wirtschaft
1216,gefährder-definitio n datenbank europäisch ebene verein- heitlicht kompatibel,Politik und Ideologie
1217,europäisch cybersicherheits-behörde enisa stärken,Politik und Ideologie
1218,kontrolle nachrichtendienst drei-säulen-modell   frei demokrat fordern umfassend neuordnung kontrolle nachrichtendienst drei-säu- len-modell genehmigung überwachung gesetzmäßigkeitskontrolle nachrichtendienst richterlich unabhängigkeit erfolgen,wirtschaft
1219,parlamentarisch kontrolle verbessern parlaments- minderheit stärken,wirtschaft
1220,parlamentarisch nachrichtendienstbeauftragte -beauftragter unterstützen nachrichtendienste kontrollieren einblick sensibel information anderer dienst erhalten,wirtschaft
1221,rechtsgrundlag kommunikation überwachung nachrichtendienst licht jeweilig funktion inland angleichen   programm frei demokrat bundestagswahl   tin -anwalt anhören betroffen bürgerin bürger vertreten,wirtschaft
1222,organisierte kriminalität bekämpfen   frei demokrat setzen organisier- te kriminalität nachhaltig bekämpfen,wirtschaft
1223,hocheffizient -effektive struktur organisierten kriminalität all vielfältig form schutz staat ge- sellschaft staatlich seite entsprechend strukturiert nachhaltig aktivität entgegnen,wirtschaft
1224,müs- sen dunkelfeld klassisch delikt organisierten kriminalität visier nehmen,wirtschaft
1225,bereich organisierten wirtschaftskriminalität end lich regelmäßig bekämpfung,wirtschaft
1226,innerer führung polizei   frei demokrat setzen schaffung beirat innerer führung polizei kriterium fehlerkultur selbstreflexion polizeiarbeit erarbeiten,wirtschaft
1227,fehlverhalten einzeln beamtin beamter einschließlich bedingung fehlverhalten ge    führen aufgeklärt,wirtschaft
1228,vertrauen polizei stärken,wirtschaft
1229,mehrheit polizistin polizist leisten hervorragend arbeit,wirtschaft
1230,generalverdacht polizei geben,wirtschaft
1231,deutsch polizeiausbildung international vergleich,wirtschaft
1232,wissenschaftliche erkenntnis radikalisierung extremismus rassismus ausbildung dennoch sensi bilität diskriminierung stark rolle spielen,Wissenschaft
1233,verurteilen angriff einsatzkraft scharf,wirtschaft
1234,fordern gut dokumentation gewalt übergriffen polizeibeamtin -beamte beschäf tigen öffentlich dienst,wirtschaft
1235,polizeiliches handeln nachvollziehbar fordern pseudo- nyme kennzeichnungspflicht beamtin beamter,wirtschaft
1236,bessere ausstattung ausrüstung polizei   frei demokrat fordern gut funktional personal sachausstattung polizei,wirtschaft
1237,entsprechend bereitstellen infrastruktur schaffen,wirtschaft
1238,insbesondere digitalpakt sorgen polizistin polizist deutschland neu stand technik kompatibl it-infrastruktur ausrüsten,wirtschaft
1239,geset ze helfen mangels personal fehlend ausrüstung aufgrund dysfunktionaler it-infra- struktur durchsetzen,wirtschaft
1240,zusätzlich polizeium aufgabenkritik entlasten,wirtschaft
1241,gehören prüfen aufgabe derzeit polizei betrauen voll umfang teil ande- ren behördlich einrichtung ausführen   beispielsweise objektschutz aufnahme verkehrsunfäll,wirtschaft
1242,freiwerdend kapazität polizei kernaufgabe intensiv widmen stärkung rechtsstaat beitragen,wirtschaft
1243,waffenrecht augenmaß konsequenz   frei demokrat stehen waffenrecht auge maß konsequenz,wirtschaft
1244,besitzerin- nen besitzer legalwaffen sportschütz jäger illegal waffenbesitz waffenbesitz gefährlich person strikt unterscheiden,wirtschaft
1245,jung verschärfung waffenrecht ha ben besitzer legalwaffen sportschütz jä ger zusätzlich unnütz bürokratie überzogen,wirtschaft
1246,bund generalrevision waffenrecht unternehmen praktikabilität praxisnähe verbessern,wirtschaft
1247,gefährd extremist waffe besitzen,Politik und Ideologie
1248,datenaustausch beteiligt behörde verbessern illegal waffenhandel europäisch ebene stark bekämpfen,Politik und Ideologie
1249,stark verbraucherschutz orientieren leitbild mündig verbraucher   programm frei demokrat bundestagswahl   frei demokrat setzen verbraucherschutz mündig verbraucherin verbraucher option informiert souverän entschei dung ermöglichen,wirtschaft
1250,vertrauen selbstbestimmung verbraucher,wirtschaft
1251,lehnen bevormundend verbraucherpolitik dauer bestimmt vertrag schematisch begrenzen,wirtschaft
1252,selbstbestimmung setzen frei informiert entscheidung voraus zwang grenze berücksichtigen verbraucher unterliegen,wirtschaft
1253,ermöglichen insbesondere gut vergleichbarkeit langzeit vertrag ausweisung monatlich durchschnitts- preis aussprechen,wirtschaft
1254,zudem durchsetzung   verbraucherrecht vereinfachen smart contract automatisch entschädigung verbraucher verspätung vorsehen,wirtschaft
1255,presse meinungsfreiheit grungpfeiler libe- rale offen demokratisch gesellschaft,wirtschaft
1256,gesellschaft leben frei unbefangen wett streit meinung,wirtschaft
1257,frei demokrat stehen aktiv offen debattenkultur meinungsvielfalt fördern schützen,wirtschaft
1258,gleichzeitig widerspruch respekt standpunkt anderer ermöglichen,wirtschaft
1259,kommunikationsgrundrecht schützen gesellschaft- lich konflikt ansicht,wirtschaft
1260,nehmen straftat hass hetze internet,wirtschaft
1261,staat stehen pflicht entscheiden handeln persön lichkeitsrechte frei meinungsäußerung effektiv schützen,wirtschaft
1262,netzwerkdurchsetzungsgesetz abschaffen   frei demokrat netzwerkdurchsetzung gesetz netzdg abschaffen regulierung mix ersetzen schutz meinungsfreiheit voll umfang gewährleisten,wirtschaft
1263,setzen effektiv ver- folgung straftat netz,wirtschaft
1264,netzdg setzen einseitig anreiz löschung inhalt legen entscheidung grenze meinungsfreiheit hand sozial netzwerk,wirtschaft
1265,einfluss einrichtung selbstregulierung beschwerde instanz verringern,wirtschaft
1266,primär aufgabe staat strafbar handlung netz vorgehen,wirtschaft
1267,opferschutz straftat persönlichkeitsrechtsverletzung internet stärken   frei demokrat opfer straftat internet lage versetzen wehren urheberrecht auskunftsanspruch plattform internetprovider erhalten,wirtschaft
1268,bleiben täterin    täter anonym reagieren kontaktaufnahme sperrung account betracht,wirtschaft
1269,sozial netzwerk zudem umfassend zuständig zu stellungsbevollmächtigen inland benennen,wirtschaft
1270,,wirtschaft
1271,whistleblowerinn strafverfolgung ausländisch staat schützen,wirtschaft
1272,eu-richt- linie schutz whistleblower umgehend deutsch umsetzen,wirtschaft
1273,o tatmittel hasspostings straftat registieren,wirtschaft
1274,=   erfassung politisch motiviert kriminalität pmk,wirtschaft
1275,e   frei demokrat opfer straftat pmk rechts internet lage versetzen wehren s urheberrecht auskunftsanspruch pmk links plattform internetprovider erhalten,Politik und Ideologie
1276,bleiben täte pmk ausländisch ideologie e rin täter anonym reagieren,wirtschaft
1277,kontaktaufnahme sperrung account pmk religiös ideologie,wirtschaft
1278,betracht,wirtschaft
1279,sozial netzwerk zudem pmk zuordnen < umfassend zuständig zustellungsbevollmächtigte = inland benennen,wirtschaft
1280,gesamt f   ®   o   öffentlich-rechtlich rundfunk brauchen auftrag strukturreform   frei demokrat modern schlan- keren öffentlich-rechtlich rundfunk örr primär nachricht kultur politisch bildung dokumentatio n konzentrieren,wirtschaft
1281,rundfunkbeitrag absenken,wirtschaft
1282,zahl fernseh hörfunkkanal rundfunkanstalt betreiben reduzieren,wirtschaft
1283,erforderlich parallelangebot vermeiden,wirtschaft
1284,internet örr bereich begrenzen klassisch rundfunk vergleichbar direkt zusammenhang stehen,wirtschaft
1285,funktionierend dual mediensystem brauchen ausgewogenheit,wirtschaft
1286,verhältnis mäßigkeit rundfunkbeitrag wettbewerb wahren,wirtschaft
1287,konkurrenz internet-angebot privat presse medienhaus aufgabe örr,wirtschaft
1288,medien meinungsvielfalt stärken,wirtschaft
1289,presseauskunftsgesetz schutz arbeit presse   frei demokrat fordern presseauskunftsgesetz bundesebene erfassung angriff medium polizeilich kriminalstatistik,wirtschaft
1290,whistleblowerinn whistleblower arbeit personal- strafrecht- lich belangen straftat rechtswidrig verhalten offenbaren,wirtschaft
1291,voraussetzung vorher   dienstweg ausschöpfen unzumutbar   programm frei demokrat bundestagswahl   demokratie freiheit bedrohen extremismus populismus gleichgültigkeit,Politik und Ideologie
1292,frei demokrat kernaufgabe liberal demokratie leben erfüllen fortzuentwickeln verteidigen,Politik und Ideologie
1293,amtszeitbegrenzung bundeskanzler   frei demokrat amtszeit bundeskanzle- rinne bundeskanzler maximal voll wahl period beziehungsweise maximal beschränken,wirtschaft
1294,demokratie leben wechsel verantwortlich persönlichkeit,wirtschaft
1295,amt demokratie grundsätzlich amt,wirtschaft
1296,chance bürgerberatung stärkung deutsch bundestag nutzen   frei demokrat bekennen repräsentativ demokratie,wirtschaft
1297,zentral ort diskussion ent- scheidung parlament,wirtschaft
1298,repräsentativ demokratie gewinnen instrument be- teiligung bürgerin bürger außerhalb wahl,wirtschaft
1299,entscheidend adressat auftraggeber bürger beteiligung parlament möglichkeit bürgerberatung hausparlament     erweiterung petitionsrecht bürgerplenarverfah   ren per zufallsauswahl besetzt bürgerrat,wirtschaft
1300,stets unmissverständlich klarstellen   parlament legitimiert entscheidung treffen beratungsauf- trag klar eingrenzen erwartung klar definieren,wirtschaft
1301,deutsch bundestag zudem open-source-basis digital plattform vorhabenliste einrichten   staatlich behörde einrichtung verpflichten plan abwägung künftig sinn echt informationsfreiheit dokumentieren öffentlich kommentierung zu   gänglich,wirtschaft
1302,legislaturperiode verlängern wahl bündeln   frei demokrat legislaturperiode deutsch bundestag verlängern,wirtschaft
1303,wahltermin land stark bündeln,wirtschaft
1304,legislaturperiode beginn wesentlich sondierungsgespräch koalitionsverhand lung wahlkampf bestimmen,wirtschaft
1305,angesichts komplexität vieler gesetz sinnvoll legislaturperiode regierungszeit ver- länger,wirtschaft
1306,wahltermine dauer wahlkampf verhindern,wirtschaft
1307,deutsch bundestag verkleinern   frei demokrat wachsen- deutsch bundestag verhindern,wirtschaft
1308,überhang- ausgleichsmandat überschreiten bundestag,wirtschaft
1309,abgeordneter aktuell bundeswahlgesetz vorgesehe ne zahl abgeordneter deutlich,wirtschaft
1310,erschweren arbeit parlament kostspielig,wirtschaft
1311,schlagen anzahl wahlkreis direktmandat beschränken,wirtschaft
1312,redu- zieren wahrscheinlichkeit überhangmandat,wirtschaft
1313,sogenannter mindestsitzzahlver fahren abschaffen erheblich vergrößerung deutsch bundestag führen,wirtschaft
1314,grundsatz stimme zählen zug reform wahlrecht antasten,wirtschaft
1315,wahlrecht,wirtschaft
1316,frei demokrat fordern absenkung wahl alters wahl deutsch bundestag europäisch parlament,Politik und Ideologie
1317,voraussetzung politisch bildung schulform verstärken,wirtschaft
1318,wahlrecht schlüssel politisch partizipation,wirtschaft
1319,vornehm demokratie,wirtschaft
1320,ausweitung wahlrecht stets zeichen gesellschaftlich fort schritt,wirtschaft
1321,jung mensch nehmen lebensbe reich verantwortung politisch teilhabe ausschließen,wirtschaft
1322,längsten politisch entscheidung beeinflussen,wirtschaft
1323,wahlrecht gelebt generationengerechtigkeit,wirtschaft
1324,programm frei demokrat bundestagswahl   frei demokrat treten gesellschaft unabhängig herkunft aussehen religion politisch ansicht frei leben frei äußern,wirtschaft
1325,menschenrecht meinungsfreiheit schutz minderheit zusammenleben unverzichtbar,wirtschaft
1326,frei demokrat stark freiheitlich gesellschaft rassismus fremdenhass antisemitismus homophobie,wirtschaft
1327,liberaler feminismus   frei demokrat stehen liberal feminismus rechtsgleichheit geschlechter aufbauen individuum freiheit entfaltungsraum erweitern,Politik und Ideologie
1328,liberal feminismus streben selbstbestimmung individuum frei gesellschaftliich rollenzuschreibun gen aufgrund gewählt biologisch geschlecht,Politik und Ideologie
1329,gesamitgesellschaftlich konsens form extremismus   frei demokrat verurteilen form extremis- mus,Politik und Ideologie
1330,politisch extremismus recht linksextremismus lehnen religiös nationalistisch moti- extremismus,Politik und Ideologie
1331,gruppenbezogen menschenfeindlich keit überhöhung gruppe nation herabwürdigung anderer drohung gewalt verfügen niemals moralisch überlegenheit,wirtschaft
1332,wissenschaftlich expertise sicherheitsbehörde bekämpfung verschieden extremismusform ausbauen,Wissenschaft
1333,bund präventionsarbeit funktionierend aussteigerprogramm unterschiedlich extremismusform verlässlich finanziell grund lage stellen,Politik und Ideologie
1334,gemeinsam rechtsextremismus rassismus   frei demokrat erkennen bekämpfung recht extremismus rassismus besonderer herausforderung,Politik und Ideologie
1335,stellen diskriminierung gruppenbezogen menschenfeindlichkeit aktiv entgegen,wirtschaft
1336,rechtsextrem vereini gung konsequent verbieten,Politik und Ideologie
1337,beobach tung rechtsextrem gefährderin gefährder zügig intensivieren,Politik und Ideologie
1338,sicherheitsbehörde schutz gefährdet gruppe einrichtung kümmern,wirtschaft
1339,mensch gefähr- lich rechtsextrem einstellung öffentlich dienst platz,Politik und Ideologie
1340,null toleranz antisemitismus   frei demokrat fordern entschieden vorgehen    form antisemitismus,wirtschaft
1341,jüdisches leben deutschland europa integral bestandteil zivilgesellschaft,wirtschaft
1342,politik sicherheitsbehörde spezifisch gefährdung jüdisch leben ernst nehmen entschieden entgegenstellen,wirtschaft
1343,toleranz irgendein form antisemitis mus geben,wirtschaft
1344,jüdisch einrichtung staatlich maßnahme effektiv schützen,wirtschaft
1345,sicherheitsbedenke gemeinde eingehen,wirtschaft
1346,polizei justiz brauchen ansprechpartnerin ansprechpartner antisemitisch motiviert gefahr tat aufarbeiten,wirtschaft
1347,schule brauchen lehrerin lehrer lernmaterialie alltags-antisemitismus entlarven antisemitisch vorurteil hass vorbeugen,wirtschaft
1348,wirtschaft durchsetzen antisemitisch israelfeindlich geschäftspraktik beispielsweise luftreiseverkehr vorkommen deutsch markt platz,wirtschaft
1349,definition antisemitismus international holocaust remembran ce alliance orientierungspunkt,wirtschaft
1350,beobachten aktivität bds boycott disinvention sanctions sorge treten klar entgegen,wirtschaft
1351,gehören prüfung verbot al-quds-marsch berlin hart strafrechtlich sanktion ver- brennen israel-fahn ausdruck israelbezogen antisemitismus,wirtschaft
1352,gedenken opfer nationalsozialismus   januar aufwerten bundesweit schweigeminute vorbild israelisch jom hascho einführen,wirtschaft
1353,nationaler aktionsplan homo transfeindlichkeit   frei demokrat fordern erweiterung art,wirtschaft
1354,abs,wirtschaft
1355,grundgesetz schutz diskriminierung aufgrund sexuell identität vollständig verbot sogenannter konversionstherapien,soziale Ursachen
1356,blut spende-verbot homo bisexuell mann abschaffen,soziale Ursachen
1357,eignung sexuell identität maßgeblich individuell risikoverhalten mensch,soziale Ursachen
1358,setzen national aktionsplan homo transfeindlichkeit,wirtschaft
1359,diskriminierung beleidigung gewalt wirksam entgegentreten,wirtschaft
1360,bund länderpolizeie lsbti- feindlich straftat bundesweit einheitlich erfassen prävention öffentlichkeitsarbeit berücksichtigen ermittlungsdienste entsprechend schulen lsbti-an- sprechpersonen benennen,wirtschaft
1361,homo transfeindlich gewalt strafgesetzbuch genauso behandeln rassistisch gewalt,soziale Ursachen
1362,beratung selbsthilfeangebote schulisch öffentlich aufklärung sexuell geschlechtlich vielfalt stärken,soziale Ursachen
1363,bundesstif- tung magnus hirschfeld frei demokrat initiieren dauerhaft bundeshaushalt absichern,wirtschaft
1364,programm frei demokrat bundestagswahl   häusliche gewalt effektiv bekämpfen   frei demokrat fordern istanbul-konvention verhütung bekämpfung gewalt frau häuslich gewalt schnell umfassend wirksam um setzen,wirtschaft
1365,bund land intensiv zusam- menarbeiten,wirtschaft
1366,betroffener anzeigeunabhängig kostenlos anonym spurensicherung sexuell sexualisiert gewalt ermöglichen,soziale Ursachen
1367,ansprechpartnerin ansprechpartner polizei justiz gemein- same standard aus weitergebilden,wirtschaft
1368,setzen bedarfsgerecht ausbau frauenhaus plätz bundesweit einheitlich finanzierung national online-register,wirtschaft
1369,information hilfsange bote häuslich gewalt standardmäßig besuch frauenärztin frauenarzt verfügung stellen,wirtschaft
1370,ausgebaut institutionalisiert präventiv repressiv täter täterinnenarbeit,wirtschaft
1371,islamismus prävention deradikalisierung stärken   frei demokrat fordern gemeinsam präventions strategie bund land islamistisch radika lisierung,wirtschaft
1372,schritt bestehend prävention deradikalisierungsprogramme bewerten lassen,wirtschaft
1373,basis ergebnis fordern klar ver- bindlich standard prävention deradikalisierung bereich islamismus insbesondere gefängnis,wirtschaft
1374,verlässlich finanzierung prävention projekt notwendig,wirtschaft
1375,strategie   islamistisch radikalisierung verhindern nachhaltig bekämpfen,wirtschaft
1376,staatskirchenrecht religionsverfassungsrecht   frei demokrat staatskirchenrecht ei- nem religionsverfassungsrecht weiterentwickeln,wirtschaft
1377,passend rechtlich status bieten religionsgemein schafte gleichheitsgebot glaubensvielfalt grundrecht selbstbestimmung mitglied anerkennen,wirtschaft
1378,zug verfassungsauftrag ablösung staatsleistung vollziehen,wirtschaft
1379,tanz- verbote ähnlich einschränkung still feiertag abschaffen,wirtschaft
1380,kirchlich privileg arbeitsrecht abschaffen soweit stelle betreffen religiös funktion ausüben,wirtschaft
1381,li beral progressiv muslim mus limisch verband organisieren stark gewicht einräumen,wirtschaft
1382,ziel glaubensgemeinschaft ausland steuern finanzieren mitglied deutschland,wirtschaft
1383,wichtig schritt hierzu ausbildung imame deutschland,wirtschaft
1384,kommune deutschland brauchen freiraum zukunftschance vielfalt zusammenhalt,wirtschaft
1385,frei demokrat lebensqualität städtisch ländlich raum verbessern,Infrastruktur
1386,ehrenamt sport rahmenbedingung unterstützen,wirtschaft
1387,region deutschland tourismusbetrieb hotel gaststätte eckpfeiler wirtschaftswachstum be schäftigung,wirtschaft
1388,entschuldung kommune reform miteinander verbinden   frei demokrat entschuldung be sonders überlastet kommune kraft finanziell perspektive,wirtschaft
1389,kommune sparkurs strukturell reform schuld zurückbezahlen,wirtschaft
1390,gemeinde leidtragende bund kommu nen einzeln land entschulden,wirtschaft
1391,möglich entschul- dungsprogramm bund zulässig verfassungsrechtlich grenze infrastrukturprojekt regional wirtschaftsförderung grundsätzlich reform gemeindefinanzen verbinden,wirtschaft
1392,bestellen bezahlen,wirtschaft
1393,verschulden haften,wirtschaft
1394,frei demokrat echt konnexitätsprinzip grundgesetz verankern,wirtschaft
1395,bund land aufgabe schaffen bezahlen,wirtschaft
1396,bund kommune vorsehen   verbleiben häufig ebene land weitergeleitet,wirtschaft
1397,gleichzeitig bund land kommune insolvenzordnung schuld haften,wirtschaft
1398,hierzu möchten insolvenzordnung gebietskörperschaft schaffen,wirtschaft
1399,stehen gebiets körperschafte haushaltsnotlage ultima ratio füreinander,wirtschaft
1400,wirtschaften risiko mittragen wirtschaften,wirtschaft
1401,eigen verantwortung schuld führen solider öffentlich finanz,wirtschaft
1402,wehrhaft demokratie vielfalt bürgerschaftlich engagement fördern   frei demokrat vielfalt bürgerschaftlich engagement lebendig bürgergesellschaft stärken,wirtschaft
1403,ehrenamtlich einsatz leisten bürgerin bürger elementar beitrag friedfertig lebendig wehrhaft demokratie,wirtschaft
1404,verein stiftun- gen organisationsform zuwendungsempfän- ger staatlich struktur projektförderung staat sicherstellen projektpartner boden freiheitlich-demokratisch grundordnung stehen,wirtschaft
1405,programm frei demokrat bundestagswahl   übungsleiter ehrenamtspauschale erhöhen   frei demokrat übungsleiter ehrenamt pauschale angemessen erhöhen,wirtschaft
1406,ehrenamtliches bürger- schaftlich engagement gehören grundfest gesellschaft,wirtschaft
1407,sport kultur wohlfahrt sozial arbeit umweltschutz kommunalpolitik tausen- de mensch erfüllen freizeit elementar funktion unser land,wirtschaft
