,text,topic
1373,e kompetenz heil hilfsmittelerbringer stark nutzen,wirtschaft
1374,ausbildung gesundheitswesen verbessern versorgung sichern genügend ausbilden,wirtschaft
1375,e gesundheitsberuf pflege aus weiterbildung stärken reform berufsgesetze vollend,wirtschaft
1376,e aufd weg gebracht abschaffung schulgeld gesundheitsberuf einführung ausbildungsvergütung zügig umsetzen,wirtschaft
1377,selbstbestimmung patientensouveränität stärken   patientensouveränität grundlage gesundheitsversorgung,wirtschaft
1378,stärken,wirtschaft
1379,hoch alter schwer krankheit mensch mittelpunkt stehen,wirtschaft
1380,e lebensbejahend beratung mensch unheilbar be grenzter lebenserwartung erkranken,wirtschaft
1381,sterbehilfe kommerzialisieren sorgen zugang hospiz palliativversorgung garantieren,wirtschaft
1382,seite,wirtschaft
1383,öffentlichen gesundheitsdienst modernisieren   pandemie herausragend bedeutung öffentlichen gesundheitsdienst ögd wirksam schutz gesundheit bevölkerung deutlich las- sen,wirtschaft
1384,corona-krise auge führen nachhaltig verstär kung öffentlichen gesundheitsdienst unverzichtbar säule gesundheit wesen dringend gebieten,wirtschaft
1385,e bund land pakt öffentlichen gesundheitsdienst geschlos- sen ögd aufgabenvielfalt verwaltungseben stärken modernisieren,wirtschaft
1386,bund stellen umsetzung pakt insge- samt höhe milliarde euro verfügung personal- aufbau digitalisierung unterer gesundheitsbehörde unterstützen,wirtschaft
1387,weg weitergehen,wirtschaft
1388,rechtzeitig notwendig mit bereitstellen,wirtschaft
1389,e robert-koch-institut stärken deutsch public-health-institut ausbauen,wirtschaft
1390,wissenschaftlich arbeit zukunft stark bekämpfung epidemisch gesundheitsgefahr tätig stark gesundheitsbehörde land kommune internatio- nal vernetzen,Wissenschaft
1391,brauchen notwendig personell finanziell ressour ce,wirtschaft
1392,e versorgungskritisch wirkstoff maßnahme staat lich lagerhaltung notfallkapazitäte schaffen produktion abruf ermöglichen,wirtschaft
1393,droge legalisieren suchtprävention stärken   legalisierung illegal droge lehnen,wirtschaft
1394,gesundheitlich folge einzelner auswirkung familie umfeld gesellschaft,wirtschaft
1395,legali- sieren stellen gesundheit jugendschutz mittelpunkt dro genpolitik entziehen verantwortung lässt betroffener angehörige problem,wirtschaft
1396,weg,wirtschaft
1397,e brauchen aufklärung früh massentauglich sanktion fuß folgen unmittelbar wahrnehmung beratung therapieangebot veranlassen,wirtschaft
1398,e beilegale suchtmittel setzen verantwortungsvoll umgang,wirtschaft
1399,brauchen aufklärung gut hilfsangebot stark jugendschutz ge- fahren rauchen alkoholmissbrauch wirkungsvoll begegnen,wirtschaft
1400,deutschland apotheke welt   deutschland gelten einst apotheke welt,wirtschaft
1401,erfolgsgeschichte modern cluster anknüpfen,wirtschaft
1402,seite,wirtschaft
1403,gesundheit pflegewirtschaft herausragend wirtschaftsfak tor deutschland stärken sicherstellen bezahlt zu- kunftssich arbeitsplatz schaffen wertschöpfung techno- logien entstehen,wirtschaft
1404,souveränitätsoffensive medikamentenproduktion,wirtschaft
1405,ei- n frei handel einseitig abhängigkeit insbesondere produktion arzneimittel medizinisch ausstattung,Gesundheit
1406,ziel deutschland europa unabhängigkeit stärken wertschöpfungskett souveränitätskriti- scher medizinisch produkt eu zurückholen,Gesundheit
1407,unser pharma-unternehmen sorgen kritisch schutzkleidung medizinisch gerät wichtig medikament mindestens variante europa produzieren,soziale Ursachen
1408,fördern antiinfektiva impfstoff geeignet anreiz forschung erstattung,wirtschaft
1409,schnell verfügbarkeit neu therapieoption arzneimittel schwerkrank patient deutschland erhalten richtig anreiz vergütungs system stärken,Politik und Ideologie
1410,benannt stelle überprüfung neu medizinprodukt eu ropäisch union zuständig hinwirken ausbau be schleunigen innovativ medizinprodukt schnellstmöglich pati- ent ankommen,wirtschaft
1411,prüfen maßnahme betracht krisenfäll ver sorgungsrelevant arzneimittel ausreichend menge eu verfügung stehen entsprechend änderung europäisch vergaberecht,Politik und Ideologie
1412,prüfen deutsch vergaberecht dahingehend ändern arzneimittelhersteller verpflichten herstellung insbeson- der versorgungsrelevant arzneimittel eu hergestellt wirkstoff ver wenden,wirtschaft
1413,lebensqualität forschen   ergebnis gesundheitsforschung profitieren mensch unser land weltweit unmittelbar direkt,wirtschaft
1414,e innovation patientin patient entwickeln for-   schend pharmaunternehmen möglichkeit pseudonymisiert versorgung datum erhalten,soziale Ursachen
1415,e schnell genehmigungsverfahren stärken pharma forschungsstandort   deutschland,soziale Ursachen
1416,pandemie zeigen zügig prüfung genehmigung klinisch studie seitens zulassungsbehörde arzneimittel impfstoff   seite,wirtschaft
1417,deutschland abstrich qualität gelingen ressource gebün- deln,wirtschaft
1418,zügig bearbeitung entsprechend antrag pandemie erhalten paul-ehrlich-institut bundesinstitut arzneimittel medizinprodukt finanziell personell verstär- ken,wirtschaft
1419,e tempo entwicklung neu medikament erhöhen ein heitlich vorgabe schaffen datenschutz länderübergreifend stu dien einführung verbindlich mustervertrag klinisch prüfung,wirtschaft
1420,investo- ren forscher verlassen deutschland weiterhin patentschutz gelten,wirtschaft
1421,e wissenschaftlich erforschung krankheit gezielt unterstützen beispielsweise demenz-erkrankung hiv gegenwärtig unheilbar gelten,Wissenschaft
1422,e künstlich intelligenz kl schlüsseltechnologie,wirtschaft
1423,setzen werte system chance kl gesundheitsversorgung nutzen risi- ken minimieren,wirtschaft
1424,zudem wertschöpfung kl deutschland entstehen somit arbeitsplatz schaffen,wirtschaft
1425,pflege sicherheit halt   menschenwürde besonderer bedeutung geistig kör- perlich kraft alter nachlassen mensch vielfältig hinsicht unter- stützung mitmensche anweisen,wirtschaft
1426,angesichts steigend zahl alt pfle gebedürftig mensch gesellschaft bedürfen solidarisch miteinan ders,wirtschaft
1427,beispielsweise bezahlung pflegekräft verbessern,wirtschaft
1428,prä vention rehabilitation stark mittelpunkt maßnahme stel- len eintritt pflegebedürftigkeit möglichst verhindern,wirtschaft
1429,versorgung stärken   rahmenbedingung pflege verbessern gesamtgesellschaftlich aufgabe wahrnehmen,wirtschaft
1430,e sowohl pflegebedürftigen pflegefachpersonal pflegend angehörige gut möglichkeit organisiert leistungsfähig bere chenbare zuverlässig bedarfsgerecht angebotsstruktur schaffen,wirtschaft
1431,e trägervielfalt pflege ausdruck plural gesellschaft stär- ken,wirtschaft
1432,erhoffen wettbewerb gut angebot,wirtschaft
1433,e pflegebereich berufsgruppe selbstverwaltung gesund heitsrecht beteiligen einrichtung bundespflegekammer ein- setzen,wirtschaft
1434,seite,wirtschaft
1435,e pflege gelten vielfältig chance digitalisierung wohle pfle- gebedürftig mensch nutzen,wirtschaft
1436,digitalisierung pflege wei terentwicklung technisch assistenz warnsystem alt mensch sicher heit eigenständigkeit geben,wirtschaft
1437,pflegekräft digital fortschritt spürbar entlasten beispielsweise digital infrastruktur ausbauen pflegedokumentatione erleichtern,wirtschaft
1438,pflegeversicherung weiterentwickeln   union eingeführt pflegeversicherung bewähren zu- kunft stetig weiterentwickeln verlässlich beitrag absicherung pflegerisiko hoch betreuung pflegequalität gewährleisten,wirtschaft
1439,e betrieblich pflegezusatzversicherung sorgen mensch pflegerisiko alter zusätzlich wirksam absichern,wirtschaft
1440,prüfen instru ment betrieblich pflegezusatzversicherung stärken staatlich fördern möglichst mensch profitieren,wirtschaft
1441,e blick demografisch wandel künftig unverhältnismäßig steigend beitrag pflegeversicherung entgegenwirken pflegevorsorge fonds verlängern,wirtschaft
1442,ambulant stationär pflege verbessern   fest überzeugung aufgabe staat gehören geeignet ort pflege definieren,wirtschaft
1443,vielmehr liegen entscheidung wohn pflegeort pflegebedürftig person,wirtschaft
1444,pflegebedürftige ei genständig selbstbestimmt gemeinsam familienangehöriger entscheiden wohnen,wirtschaft
1445,selbstbestimmungsrecht stärken unter- stützungsleistung pflegeversicherung dorthin leiten pflegebedürftige leben,wirtschaft
1446,e setzen dynamisierung pflegegeld befürworten einfüh rung regeldynamisierung leistung grundlage lohnentwicklung,wirtschaft
1447,e stehen wohn betreuungsformum aufschließen einführung unterstützen,wirtschaft
1448,sehen mehrgenerationenhäuser wichtig anlauf stellen generationenübergreifend zusammenleben,wirtschaft
1449,bieten unter stützung vermittlung haushaltsnah dienstleistung bereich familiär pflege,wirtschaft
1450,e familiär pflege gezielt flexibl unterstützung erfahren,wirtschaft
1451,des- halb setzen bisherig leistung angebot kurzzeit verhinderungspflege betreuungsleistung budget zusammenzufassen,wirtschaft
1452,seite,wirtschaft
1453,stationär pflegeeinrichtung möglichkeit passgenau unterstüt zungsleistungen pflegebedürft mensch umfeld erbringen bewohnerin bewohner jeweilig einrichtung,wirtschaft
1454,pflege finden quartier betroffen mensch,wirtschaft
1455,land kommune unterstützen quartiersbezogen sektorenübergrei- fend versorgungskonzept umsetzen,wirtschaft
1456,pflegekraft qualitätsvoll ausbilden   hoch pflegequalität betroffener zentral bedeutung,wirtschaft
1457,brauchen ausgebildet pflegekräft,wirtschaft
1458,land bundesweit harmonisierung assistenz ausbildung pflege erreichen,soziale Ursachen
1459,wichtig attraktiv arbeitsbedingung pflege beschäftigter schaffen insbesondere verlässlich gestaltung dienstplan umfassen,wirtschaft
1460,willkommenskultur ausländisch pflegefachkraft stärken setzen generell schulgeldfreiheit gesundheit pflegeberufe wachsend bedarf pflege gesundheitsleistung gerecht,wirtschaft
1461,ausbildung pflege stärken bundesweit ver- gütung auszubildender pflegefachassistenzausbildung einführen,wirtschaft
1462,deutschland verantwortung global gesundheit   pandemie zeigen wichtig international zusammenarbeit frage gesund heit gesundheitssicherheit,wirtschaft
1463,weltgesundheitsorganisation who leisten ei n wichtig beitrag weltweit bekämpfung pandemie,wirtschaft
1464,gleichzeitig ge- zeigen who zentral mandat global gesundheit aufgrund mangelnd ressource aktuell unzureichend erfüllen,wirtschaft
1465,nachhaltig stärken finanziell technisch politisch,wirtschaft
1466,deutschland verlauf corona-krise groß staatlich geldgeber who avancieren treten vernehmbar schlagkräftig who mit- gliedstaat beitrag leisten,wirtschaft
1467,verschieden reformprozeß anstoßen,wirtschaft
1468,deutschland initiative international pandemievertrag stärkung global gesundheitssi cherheit aktiv unterstützen,wirtschaft
1469,deutschland weg international anerkannt standort global health institution siedeln,wirtschaft
1470,entwicklung befördern,wirtschaft
1471,seite,wirtschaft
1472,generationengerechtigkeit finanz steuer ver- antwortung kind enkel   unions-versprechen sorgen mensch hart arbeiten leisten entlasten,wirtschaft
1473,leistung lohnen,wirtschaft
1474,frei- räume unternehmen schaffen beitragen wettbewerbsfähig blei- ben,wirtschaft
1475,gleichzeitig schnell schuld auskommen,wirtschaft
1476,praktiziert generationengerechtigkeit,wirtschaft
1477,stehen herausforderung finanziell spielraum corona pandemie ebene begrenzen,wirtschaft
1478,spielraum hoch steuer schuld vergrößern dringend benötigt wirtschaftlich aufschwung arbeitsplatz gefährden ungerecht kommend generation,wirtschaft
1479,finanziell solid staat handlungsfähig zukunft gestalten,wirtschaft
1480,brauchen neu modern verständnis staat,wirtschaft
1481,stark zurückziehen detail regeln,wirtschaft
1482,freiheit eigenverantwortung seite medaille,wirtschaft
1483,zudem gelten geld staat problem lösen,wirtschaft
1484,fehlen,wirtschaft
1485,digitalpakt ausbau infrastruktur geld abrufen,wirtschaft
1486,programm bedürfnis problem vorbei,wirtschaft
1487,stark bestehend künftig ausgabe effizienz überprüfen nötig streichen,wirtschaft
1488,solide finanz sicher zukunft   corona zeigen richtig grundlage schaffen kri senzeit umfassend handlungsfähig bleiben,Politik und Ideologie
1489,klar solide finanzpolitik spielraum ermöglichen staat,wirtschaft
1490,corona-krise schlagkräftig handeln beschäftigter unternehmen zielgenau un- terstützen notwendig,wirtschaft
1491,stabil fundament erneuern wei- terentwickel,wirtschaft
1492,solide finanz wichtig stabilisierung privat investition wirtschaftswachstum deutschland,wirtschaft
1493,gebot generationengerech tigkeit solide finanz haushaltspolitik stets kommend generation blick behalten,wirtschaft
1494,ziel handlungsspielraum kind enkel vergrößern anstatt schuld belastung aufzubürden,wirtschaft
1495,e bekennen grundgesetzlich schuldenbremse,wirtschaft
1496,krise funk tionsfähigkeit flexibilität beweisen,wirtschaft
1497,grundgesetzänderung aufweichung schuldenbremse lehnen,wirtschaft
1498,e schnell ausgeglichen haushalt schuld erreichen gesamtstaatlich schuldenquote prozent reduzieren,wirtschaft
1499,e corona-pandemie kassensturz öffentlich haus- halten einschließlich sozialversicherung vollziehen,wirtschaft
1500,münden fahrplan   seite,wirtschaft
1501,investition wachstum gezielt entlastung ausgeglichen haushalt,wirtschaft
1502,un sere überzeugung nachhaltiges wachstum schaffen spielraum,wirtschaft
1503,e bundeshaushalt zukunftsfest aufstellen haushaltswesen bundesebene nachhaltig modernisieren,wirtschaft
1504,ziel langfristig generati- onengerecht angelegt haushaltsführung bund,wirtschaft
1505,doppisch haus haltsführung beitragen,wirtschaft
1506,e fördermittel bund abgerufen verfehlen wir kung,wirtschaft
1507,ausgabe regelmäßig wirksamkeit notwendig keit prüfen entbehrlich ausgabe streichen,wirtschaft
1508,vorhanden geld wich tiger zukunftsaufgabe einsetzen euro erreichen,wirtschaft
1509,faire leistungsgerecht wettbewerbsfähig steuer   wirtschaft pandemie schwung bringen,wirtschaft
1510,weg falsch steuer erhöhen,wirtschaft
1511,stehen verantwortungsvoll solide finanzpolitik,wirtschaft
1512,versprechen einhalten,wirtschaft
1513,stellen weiche konsequent wachstum spielraum ergeben,wirtschaft
1514,e deutschland drohen hoch unternehmensbelastung welt zurückzu- fallen,wirtschaft
1515,weltspitze steuerbelastung weltspitze wettbewerbsfähigkeit passen dauer,wirtschaft
1516,rahmen unser umfangreich entfesse- lungspakets unternehmenssteuerreform besteuerung moder- nisier wettbewerbsfähig,wirtschaft
1517,leistung lohnen   anstrengen wagen belohnen,wirtschaft
1518,praktiziert leistungsgerechtigkeit,wirtschaft
1519,spielraum soweit eröffnen nutzen mensch entlasten leistung erbringen netto brutto,wirtschaft
1520,nehmen hart arbeitend mensch blick,wirtschaft
1521,egal ver- käuferin ärztin it-spezialist handwerker verdient geld leisten,wirtschaft
1522,e solidaritätszuschlag schrittweise abschaffen gleichzeitig mittlerer einkommen einkommensteuer entlasten,wirtschaft
1523,e künftig wirkung sogenannter kalt progression ausglei- chen einkommensteuertarif regelmäßig allgemein preisentwick lung anpassen,wirtschaft
1524,familie kind finanziell entlast   gezielt familie finanziell stärken,wirtschaft
1525,leistungsträger gesell schaft,wirtschaft
1526,seite,wirtschaft
1527,halten ehegattensplitting fest unabhängig zusätzlich ansatz entwickeln kind positiv berücksichtigen,wirtschaft
1528,finanziell situation familie spürbar verbessern kinderfreibetrag kindergeld,wirtschaft
1529,januar deutlich erhöhen,wirtschaft
1530,perspektivisch streben voll grundfrei betrag kind finden einstieg kindersplitting,wirtschaft
1531,steuerlich entlastungsbetrag alleinerziehende euro verdoppeln,wirtschaft
1532,perspektivisch euro erhöhen,wirtschaft
1533,steuerlich berücksichtigung haushaltsnah dienstleistung verbes- sern,wirtschaft
1534,entlasten familie alltag schaffen familie beruf,wirtschaft
1535,verringern schwarzarbeit tragen sozial absicherung häufig weib- lich beschäftigter,wirtschaft
1536,steuererklärung vereinfach   setzen einfach verständlich steuerrecht,wirtschaft
1537,kommunikation bürgerin bürger finanzamt schnell einfach,wirtschaft
1538,sorgen steuererklärung antrag schriftwechsel online erfolgen,wirtschaft
1539,digital steuerbescheid künftig regel,wirtschaft
1540,steuererklärung einfach fall app erledigen abgeben,wirtschaft
1541,steuerrechtlich regelung grundsätzlich digital umsetzbar,wirtschaft
1542,steuererklärung vereinfachen alt mensch rente pension beziehen,wirtschaft
1543,vorausgefüllt steuererklärung verbessern,wirtschaft
1544,hierzu frühjahr veranlagungszeitraum einfach anwendung verfügung stehen,wirtschaft
1545,steuer weltweit fair gestalten   stehen steuergerechtigkeit,wirtschaft
1546,zukunft angemessen finanzie rung öffentlicher leistung beitragen,wirtschaft
1547,verantwortung gesellschaft entziehen arm rechnen,soziale Ursachen
1548,gelten insbesondere multi- national konzern,wirtschaft
1549,steuerschlupflöcher schließen steuerhinterziehung schädlich form steuerwettbewerb wirksam unterbinden aggressiv steuergestaltun gen bekämpfen,wirtschaft
1550,erfolgreich unser international partner abstimmen,wirtschaft
1551,oecd aktionsplan gewinnkürzung gewinnverlagerung grenzüberschreitend agierend konzern beps inter-   seite,wirtschaft
1552,national standardsetzer bewähren,wirtschaft
1553,setzen institution insbe- sondern international breit abgestimmt konsens fair besteuerung global tätig konzern herbeiführen,wirtschaft
1554,e setzen oecd-ebene ebenfalls fair besteuerung digital wirt schaft,wirtschaft
1555,digital konzern steuer zahlen um sätze erzielen,wirtschaft
1556,e brauchen gemeinsam körperschaftsteuer-bemessungsgrundlage un- ternehme europa möglichst gleich regel besteuern,wirtschaft
1557,besonderheit deutsch unternehmenslandschaft besteuerung ange- messen berücksichtigen wettbewerbsnachteil deutsch unternehmen vermeiden,wirtschaft
1558,schließen abgestimmt steuerverfahrensrecht,wirtschaft
1559,e \wirwerden umsatzsteuerbetrug eindämmen steuerschlupflöcher schlie- ßen,wirtschaft
1560,e setzen europäisch finanztransaktionsteuer breit bemessung grundlage,Politik und Ideologie
1561,kleinanleger privat altersvorsorge belas- ten,wirtschaft
1562,vermögensbildung   teilhabe umverteilung,wirtschaft
1563,mensch unser land erfolg ha ben wohlstand aufbauen,wirtschaft
1564,wohlstand   jahrhundert vermögensaufbau mensch attraktiv gestalten unabhängig beschäfti gungsverhältnis einkommen,wirtschaft
1565,beteiligung unternehmenserfolg verbessern   beteiligung arbeitnehmerin arbeitnehmer unternehmen originär christlich-sozial anliegen,wirtschaft
1566,entsprechen idee subsidiarität stärken bindung beschäftigter unternehmen fördern sozialpartnerschaft,wirtschaft
1567,e ziel mitarbeiterkapitalbeteiligung verbessern,wirtschaft
1568,e fürbeteiligte beschäftigter unternehmen klar rechtlich rahmen mittels betriebsvereinbarung schaffen,wirtschaft
1569,e wirsetzen harmonisierung regel mitarbeiterkapitalbeteiligung eu,soziale Ursachen
1570,vermögensbildung stärken vermögenswirksam leistung ausweiten   zeit niedrig zins unterschiedlich anlageforme fragen attrak- tiv rendite erzielen vermögen alter aufbauen,wirtschaft
1571,fördern verschieden form   e sparer-pauschbetrag arbeitnehmersparzulage erhöhen,wirtschaft
1572,seite,wirtschaft
1573,e vermögenswirksam leistung stärken höchstbetrag arbeitnehmer arbeitgeber erhalten erhöhen,wirtschaft
1574,e gewinn vermögenswirksam leistung mindesthaltefrist steu erfrei,wirtschaft
1575,vermögensteuer   lehnen zusätzlich last wiedereinführung vermögensteuer,wirtschaft
1576,ver- mögensteuer treffen sowohl hauseigentümer mieter be lasten somit wohnen verteuern,wirtschaft
1577,betriebsvermögen belasten somit arbeitsplatz gefährden,wirtschaft
1578,vermögensteuer wohlstandsbrems,wirtschaft
1579,finanzplatz deutschland stärken   stark wettbewerbsfähig finanzplatz deutschland weiterhin aktiv regulierung international finanzmarkt mitgestalten,wirtschaft
1580,e innerhalb stark banken kapitalmarktunion deutschland führend finanzstandort insbesondere nachhaltig produkt ausbauen,wirtschaft
1581,e bürokratie finanzmarktteilnehmer abbauen regel moderni- sieren rahmenbedingung börsengang verbessern,wirtschaft
1582,e stark finanzplatz deutschland ansiedlung eu-institution attrak tiver,wirtschaft
1583,e wirstrebe börsenplatz vorbild nasdaq,wirtschaft
1584,schnell wach send technologieunternehmen deutsch europäisch börse finanzieren wachstumsschritt usa ab wandern,Politik und Ideologie
1585,verbraucher anleger schützen   finanzmarkt setzen fair wettbewerb schutz verbrau cherinteressen finanziell bildung transparenz finanzprodukt stark aufsicht,wirtschaft
1586,e chance verschieden anlageforme nutzen brauchen stark verbraucher anlegerschutz,wirtschaft
1587,e digital zahlungsmöglichkeit finanzdienstleis tungen profitieren,wirtschaft
1588,gelingen kundendaten sicher gesetzes- konform vertraulich umgehen angemessen enigelter,wirtschaft
1589,seite,wirtschaft
1590,neue aufstiegsversprechen deutschland chance fami lienland   unionsversprechen unser familie leicht,wirtschaft
1591,fi- nanziell entlasten geben wichtig füreinander sicherheit finanziell spielraum schule kitas,wirtschaft
1592,gleichzeitig versprechen vereinbarkeit familie beruf verbessern chancengleichheit frau mann fördern,wirtschaft
1593,an strengung leistung fleiß aufbauen glück streben,wirtschaft
1594,aufstiegsversprechen unabhängig herkunft sozial verhält niss gelten,wirtschaft
1595,aufstieg bildung bekennen bewährt bildungsföderalismus,Politik und Ideologie
1596,corona schwäche offenlegen,wirtschaft
1597,beginnen sache digital bildung dringend anpacken schule modernisieren,wirtschaft
1598,insgesamt politik familie konsequent mittelpunkt stellen,wirtschaft
1599,schutz familie wan delnd bedingung grundkonstante christlich menschenbild geleitet politik,wirtschaft
1600,unser modernisierungsjahrzehnt bestehend benachteiligung frau angehen gleich chance mann ermöglichen,wirtschaft
1601,corona-pandemie jung familie enorm abverlangen,wirtschaft
1602,monat konn- ten kind jugendliche wechselunterricht schule besuchen,wirtschaft
1603,getrennt freund verpassen viele erwachsenwerden dazugehören,wirtschaft
1604,eltern gleichzeitig kind betreuen digital lernen unterstützen arbeit haus erledigen,wirtschaft
1605,familienfreundlichkeit markenzeichen unionsgeführt bundesregierung,wirtschaft
1606,raum unterstützung familie   familie benötigen füreinander raum entfaltung finanziell unterstützung absicherung,wirtschaft
1607,stehen familienfreundlichkeit möglichst mensch leben kind entscheiden,wirtschaft
1608,e ziel elterngeld stärken vater ermutigen stark elterngeld nutzen,wirtschaft
1609,partnermonate elterngeld insgesamt monat ausweiten sowohl vater mutter elternzeit nehmen,wirtschaft
1610,familie geben   familiengerecht arbeitswelt arbeitsmarktgerecht familie,wirtschaft
1611,wichtig eltern bestimmt lebensphase arbeitszeit reduzieren zeit kraft beruf nachgehen,wirtschaft
1612,gelten insbesondere rushhour leben zumeist berufsleben familiengründung   seite,wirtschaft
1613,                                           zusammenfallen,wirtschaft
1614,wahlfreiheit zeitsouveränität berufsleben ermöglichen,wirtschaft
1615,bestehend instrument zeitwertkont praktikabl gestalten familienzeitkonte vereinbarkeit familie beruf nutzbar,wirtschaft
1616,konzept bewähren weshalb verbreitung fördern,wirtschaft
1617,eltern angespart zeit einsetzen familienphase finanziell nachteil arbeiten,wirtschaft
1618,staatlich fördermittel familienzeitkonte buchen,wirtschaft
1619,familienleistung einfach bündeln   familie kostbar knapp miteinander verbringen unnötig bürokratie,wirtschaft
1620,familienleistung maximal vereinfachen,wirtschaft
1621,automatisieren digital hand familie verfügung stehen,wirtschaft
1622,geburtsurkunde kindergeld elterngeld kinderzuschlag bildung teilhabepaket digital beantragen,wirtschaft
1623,unbürokratisch einfach familienleistung bekommen,wirtschaft
1624,leistung automatisieren erfolgen,wirtschaft
1625,haushaltsnahe dienstleistung entlasten familie alltag schaffen familie beruf,wirtschaft
1626,absetzbarkeit haushaltsnah dienstleistung verbessern,wirtschaft
1627,flexibler mobil arbeit freiraum schaffen   beschäftigter kind arbeitszeit zunehmend flexibel gestalten haus arbeiten,wirtschaft
1628,interesse arbeitgeber,wirtschaft
1629,fle xibilitätsspielräume zugunsten beide seite ausweiten arbeit ge sundheitsschutz stärken,wirtschaft
1630,künftig möglichst beschäftigter mobil arbeit ermöglichen setzen sozialpartnerschaftlich regelung tarifvertrag betriebspar tei mobil arbeit ermöglichen arbeitsschutz gewährleisten,wirtschaft
1631,hinaus national eu-ebene rechtlich vorausset zunge schaffen arbeit überall europa mittel- ständisch unternehmen rechtssicher,wirtschaft
1632,regelung ar beits- sozialversicherung steuerrecht überprüfen gegebenenfalls anpassen,wirtschaft
1633,seite,wirtschaft
1634,familie kind finanziell entlasten wohneigentum ermöglichen   familie alleinerziehende stark entlasten unterstüt- zen traum eigenheim erfüllen,wirtschaft
1635,stark mitte leistungsträger gesellschaft,wirtschaft
1636,e finanziell situation jung familie spürbar verbessern kinderfreibetrag kindergeld   januar deutlich erhöhen,wirtschaft
1637,schritt abhängig wirtschaftlich lage verwirklichen,wirtschaft
1638,per- spektivisch streben voll grundfreibetrag kind finden einstieg kindersplitting,wirtschaft
1639,e steuerlich entlastungsbetrag alleinerziehende euro verdoppeln,wirtschaft
1640,perspektivisch euro erhöhen,wirtschaft
1641,e kfw-wohneigentumsprogramm familie ausweiten,wirtschaft
1642,kind stark profitieren,wirtschaft
1643,darlehen tilgungszuschuß zinsverbil ligungen anzahl kind staffeln,wirtschaft
1644,energetisch sa nierung familieneigenheim fördern,wirtschaft
1645,e land ermöglichen freibetrag grunderwerbsteuer,wirtschaft
1646,euro pro erwachsenem plus euro pro kind erstmalig erwerb selbstgenutzt wohnraum gewähren,wirtschaft
1647,kind gesund aufwachsen lassen   alltag finden zunehmend raum bildschirm,wirtschaft
1648,gelten kind jugendliche,wirtschaft
1649,folge gehören übergewicht fehlernährung abnehmend motorisch fähigkeit,wirtschaft
1650,offensive gesund aufwachsen kind jugendliche fit,wirtschaft
1651,stärken körperlich motorisch sensorisch fähigkeit geistig leistungsvermögen selbstbewusstsein,wirtschaft
1652,e bundesprogramm land träger bildungseinrichtung unterstützen ernährung bewegung systematisch familienbildung bildung erziehungsplan aufnehmen,wirtschaft
1653,gesund lebensführung ei- genständig bildungsziel,wirtschaft
1654,e hinaus vorsorgeuntersuchung jugendalter verbindlich leistungskatalog gesetzlich krankenkasse aufnehmen,wirtschaft
1655,e national diabetes-strategie national aktionsplan form bereich familie kinderbetreuung schule vorantreiben,wirtschaft
1656,modernes familienrecht kind   eltern trennen ändern kind,wirtschaft
1657,überzeugung kind regel elternteil gemeinsam verantwortung erziehung entwicklung übernehmen,wirtschaft
1658,trennung eltern beziehungsende kind,wirtschaft
1659,seite,wirtschaft
1660,e familienrechtlich vorschrift unterhalt sorge umgang anpassen,wirtschaft
1661,zentral kind,wirtschaft
1662,auf enthalts- betreuungsregelung einzelfall bestmöglich kindeswohl sicherstellen,wirtschaft
1663,kind not helfen kind opfer gewalt brauchen gemeinsam hilfe,wirtschaft
1664,e einrichtung erstversorgung kind deutschlandweit etablie- ren medizinisch psychologisch notfallversorgung aufnahme ju ristisch verwertbar befund gerichtsfest befragung opfer kombinieren,Gesundheit
1665,bundesprogramm frauenhaus anschubfinanzie rung ausstattung gewähren,wirtschaft
1666,e programm verbinden aktuell justizreform bekämpfung sexualisier- ter gewalt kind umfassend opfererstversorgung opfer nichtsexualisiert gewalt   politisch bildung jugendarbeit fördern   beteiligung schaffen akzeptanz politik demokratisch system,wirtschaft
1667,gelten umso land mensch unterschiedlich nationalität kulturell prägung leben,wirtschaft
1668,e setzen stärkung politisch bildung wertekunde wissen demokratie funktionieren demokratisch handeln,wirtschaft
1669,einsamkeit vermeiden   million mensch deutschland fühlen einsam jung alt,wirtschaft
1670,kampf einsamkeit alt werdend gesellschaft herausforderung,wirtschaft
1671,e umfassend strategie einsamkeit entwickeln antwort da- rauf alleinstehende brauchen worauf vereinsamung zurückgehen defi zit präventiv begegnen bereich ebene,wirtschaft
1672,räumlich digital mobilität fördern,wirtschaft
1673,e ehrenamtlich struktur netzwerk aufsuchend nachbar- schaftshilfe sozialarbeit leicht zugänglich rahmen generati- onenübergreifend wohnform stärken,wirtschaft
1674,gleichberechtigt chance frau mann   modern gesellschaft frau mann gleichberechtigt kompetenz stärke entfalten interesse nachgehen,wirtschaft
1675,frau mann gleichberechtigt wertschätzung erfahren familie beruf ehrenamt engagieren,wirtschaft
1676,situation frau   seite,wirtschaft
1677,politikfeld blick nehmen nachsteuern rahmenbedingung verbes- seren,wirtschaft
1678,chancengleichheit beruflich aufstieg gewährleisten   wichtig schritt weg chancengleichheit frau mann gesetz gleichberechtigt teilhabe führungsposition privatwirtschaft öffentlich dienst,wirtschaft
1679,chancengleichheit verbessern,wirtschaft
1680,e familienfreundlichkeit führungsposition einsetzen,wirtschaft
1681,e ziel geschlechterspezifisch lohn rentenlück beseitigen,wirtschaft
