,text,topic
2497,ostdeutsche wünschen weise sichtbar,wirtschaft
2498,erarbeiten leisten sowohl ddr dreißig,wirtschaft
2499,ostdeutschland stehen lebensmut verschieden generation,wirtschaft
2500,junge gewillt strukturell benachteiligung hin- zunehmen problem osten beschweigen,wirtschaft
2501,kennen gefühl fähigkeit leistung   eltern anerkennen,wirtschaft
2502,fast jede*rr osten fühlen arbeit wertgeschätzt,wirtschaft
2503,ostdeutsche beschäftigter bereit leistung hart bedingung erbringen interesse zurückzu- stellen interesse betrieb blick schlecht pers pektiv osten,wirtschaft
2504,verloren kampf treuhand stecken   knochen,wirtschaft
2505,wachsen bereitschaft streiken kämpfen,wirtschaft
2506,kampf lohnhöhe arbeitsplatz streik symbol gerechtigkeit anerkennung mit selbstbestimmung,wirtschaft
2507,kämp- fen eigensinn osten aufbruch ost,wirtschaft
2508,lin- ke erfahrung kampf mensch ostdeutschland verbinden,wirtschaft
2509,stimme osten,wirtschaft
2510,bund land regierungsverant- wortung tragen setzen einführung beitragsfrei kindergartenjahre lang gemeinsam lernen bildungsgerechtigkeit tarifbindung vergabegesetze   tariftreueklausel öffentlich auftrag hoch lohn,wirtschaft
2511,kümmern bezahlbar wohnraum arbeitszeit verkürzung zusätzlich feiertag qualitätsverbesserung krankenhausversorgung,wirtschaft
2512,demokrati     sierung hochschule schule kommune generell landespolitik zählen regierungspolitik ziel bodenausverkauf aufkauf landwirtschaftlich betrieb agrarfremd investor verhindern,wirtschaft
2513,praktisch solidarisch gerecht demokratisch politik,wirtschaft
2514,aufbruch,wirtschaft
2515,gleicher lohn gleich arbeit,wirtschaft
2516,fortbestehen ungleichwertig leben verhältnis betriebsunfall deutsch einheit politisch,wirtschaft
2517,niedriglöhne verhindern werben bund landesregierung jahr- zehntelang investor,wirtschaft
2518,heraus- kommen konzernnebenstelle ost-west-unterschiede ausbeuten beheben,wirtschaft
2519,,wirtschaft
2520,beschäftigter ostdeutsch land arbeiten niedriglohnbereich,wirtschaft
2521,westen    prozent,wirtschaft
2522,wirken gering kaufkraft vermögensbildung rente ansprüch,wirtschaft
2523,hälfte vollzeitbeschäf tigten land drohen minirente trotz jahrzehntelang arbeit,wirtschaft
2524,vergleich mittlerer bruttoentgelte ost westdeutschland liegen euro brutto lohntüte west,wirtschaft
2525,monat,wirtschaft
2526,sachsen-anhalt arbeiten mensch durchschnittlich   stunde lang erhalten fast,wirtschaft
2527,euro jahreslohn nachbarland niedersachsen,wirtschaft
2528,fast mil lion mensch osten abwandern,wirtschaft
2529,strukturell überalterung osten massiv erhöhen,wirtschaft
2530,nächster riesig pensionierungswelle ostdeutsch land ausgleichen,wirtschaft
2531,brauchen perspektive rückkehrer neu zugewandert,wirtschaft
2532,gleicher lohn gleich arbeit gleich arbeitszeit frau mann ost west anspruch   niedriglohnsektor schließen gesetzlich mindestlohn zügig   euro anheben,wirtschaft
2533,insbesondere arbeitnehmer*in ostdeutschland profitieren,wirtschaft
2534,linke fordern lohnoffensiv ost tarifbindung flächen- deckend tarifvertrag lohn land kom- mend legislaturperiode   prozent westniveau angleichen,wirtschaft
2535,einheitlich tarifgebiet ost west,wirtschaft
2536,lohnangleichung ig bau beweisen,wirtschaft
2537,ost-west-lohnmauer lässt über winden gewerkschaft einflussreich,wirtschaft
2538,vergleichbar branche bundesweit gleich arbeitszeit urlaubsregelung gelten,wirtschaft
2539,vergabemindestlohn höhe niedrig gehaltsklasse tarifvertrag öffentlichen dienst land tvl orien- tieren verbindlich vergabe,wirtschaft
2540,lebensleistung ost anerkennen gleich rente gleich lebensleistung    ddr arbeit lebensleistung wert,wirtschaft
2541,rente komplett angeglichen,wirtschaft
2542,angleichung ostrente nachteil heutig beschäftigter führen,wirtschaft
2543,prozent gehalt lohn osten bedeuten rentenanspruch alter,wirtschaft
2544,mensch osten rente armutsrisiko doppelt westen,soziale Ursachen
2545,mauerfall alt benachteiligung rechnen rente,wirtschaft
2546,vielfalt ddr-alterssicherungs- system passen rentensystem brd,wirtschaft
2547,überleitung bundesdeut- sch lücke strei chungen,wirtschaft
2548,ungerechtigkeit bestehen,wirtschaft
2549,betreffen gruppe wissenschaftlich technisch pädago- gisch medizinisch künstlerisch   intelligenz,Wissenschaft
2550,entfallen rentenzusag bestimmt berufsgruppe beschäftigter ddr reichsbahn post braunkohleveredlung,wirtschaft
2551,frau betreffen beispielsweise gesundheitswesen gear- beiten mithelfend ehefrau ddr scheiden,wirtschaft
2552,fordern bundesdeut sch gesetzgeber vergessen gruppe wiederherstellung anspruch,wirtschaft
2553,unterstützung,wirtschaft
2554,linke sofortig angleichung ostrente prozent west niveau,wirtschaft
2555,bedeuten rentenwert ost sofort westniveau allge rentenwert angeehoben,wirtschaft
2556,rentenkürzung verhindern,wirtschaft
2557,solange lohn ostdeutsch beschäftigter strukturell deutlich niedrig umrechnung rente erhalten bleiben,wirtschaft
2558,rechtlich korrektur rentenüber leitung bleiben notwendig,wirtschaft
2559,angemes- sen entschädigungszahlung weg anspruch anerkennen,wirtschaft
2560,zeit niedriglohn generell beschäftigter ost west hochwertung rente ein führen,wirtschaft
2561,rente mindestentgeltpunkt entfristen verbessern,wirtschaft
2562,posten osten plural sichtbarkeit   ddr   führungsposition vereint deutschland fest westdeutsch hand,wirtschaft
2563,osten westen,wirtschaft
2564,gesellschaftlich umbau r- politisch erwünsch- ter notwendig elitenwechsel,wirtschaft
2565,fast ausnahmslos rücken mensch ehe malig ddr reihe machen platz chef westen,wirtschaft
2566,zustand verfestigen,wirtschaft
2567,thematisierung benachteiligung ostdeutscher mühsam errungen    emanzipationsprozess,wirtschaft
2568,jahrzehntelang be richten zeitung westdeutsch verlag westdeutsch redakteur ostdeut- sch landesfunkhäuser meist einseitig,wirtschaft
2569,groß skepsis öffentlich-rechtlich rundfunk ursache,wirtschaft
2570,jahrzehnt hinweg annäherung norm westen vorherrschend thema,wirtschaft
2571,demokratie stärken beteiligen,wirtschaft
2572,führungsposition spiegelbild gesellschaft verletzen demokratisch grund satz gleichwertigkeit,wirtschaft
2573,bedeuten frau ostdeutsche migrant*inn führungsetag bun desweit,wirtschaft
2574,politisch gesteuert verfahren benachteiligung beenden brauchen sprung begabten- förderung karrier vorbereiten ermöglichen unterrepräsentanz verschleiern,wirtschaft
2575,fordern umsetzung vorge schlagen transformationszentrum ostdeutschland forschung förderstätte arbeitsgesellschaft digital ökologisch wandel,wirtschaft
2576,öffentlich dienst motor karriereweg ostdeutscher ermög- lich geeignet förderinstrument hebung unterrepräsentiert gruppe,wirtschaft
2577,setzen unseein,wirtschaft
2578,sichtbarkeit diskriminie rung herstellen formel einheit verstecken fordern freiwillig erhebung geburtsort biografisch datum bund lan- desbehörd hochschulförderprogram- men stiftung förderwerken,wirtschaft
2579,ziel verlagerung weit bereich öffentlich-rechtlich rund funks ostdeutsch bundesland entscheider*inn ostbiografie,wirtschaft
2580,streiten bundesbehörde unternehmen bund be teiligen hauptsitz ostdeutsch- land verlegen,wirtschaft
2581,neu entstehend bund behörde osten ansiedeln,wirtschaft
2582,treuhand-vergangenheit aufarbeiten   ostdeutsche warte- nummern arbeitsamt ziehen geben westdeutsch ausländisch unternehmer*in treuhandan stalt klinke hand,wirtschaft
2583,reich osten westen,wirtschaft
2584,prozent bun desregierung privatisiert ddr-betrieb gehen westdeutsch ausländisch hand,wirtschaft
2585,samt dazugehörig grundstück immobilie,wirtschaft
2586,mehrzahl vermieter ostdeutsch wohnung sitzen westdeutschland wohnung besitz immobilienkonzerne,wirtschaft
2587,wirken treuhand gegenwart reichend folge politisch wirtschaftlich skandal begleiten,wirtschaft
2588,tausend leipzig straße riskiern stehen leipziger augustusplatz,wirtschaft
2589,profitinte- resse westdeutsch konzern stehen schicksal million,wirtschaft
2590,enttäuschung wirken osten fort,wirtschaft
2591,linke kämpfen unrecht aufarbeiten,wirtschaft
2592,linke kommend legisla- turperiode untersuchungsausschuss treuhand,wirtschaft
2593,einigungsvertrag linke nochmals genau lupe nehmen,wirtschaft
2594,gehalt wirkung gelten untersuchen hinblick anspruch ostdeutscher umsetzung vertrag vernachlässigen ignorieren gegebenenfalls einklagbar,wirtschaft
2595,schlagen enquetekommission,wirtschaft
2596,wirtschaftlich aufbruch ost   osten wirtschaftlich ver gangenen dreißig enorm entwicklung durchlaufen,wirtschaft
2597,liegen wirtschaftsleistung ostland westländer,wirtschaft
2598,vielver sprechend ansatz solarbranche ostdeutschland falsch politisch weichen stellung cdu jeweilig koalitionspartner zerstören,wirtschaft
2599,zehntausend arbeitsplatz zukunftsbranche leichtfertig auf spiel setzen,wirtschaft
2600,setzen regional verankert wirtschaft bedürfnis mensch jeweilig region ausrichten,wirtschaft
2601,gelten landwirt schaft,wirtschaft
2602,osten verlängert werkbank westdeutsch großkonzern,wirtschaft
2603,linke setzen gemeinwohlorientiert genossenschaft- lich wirtschaftskonzept,wirtschaft
2604,dominanz marktwirtschaftlich verwer tungs- effizienzlogik setzen versorgung öffentlich daseinsvorsorge stopp privati sierung öffentlich eigentum,wirtschaft
2605,arbeiter*inn ostdeutschland   letzter neu selbstver trauen entwickeln,wirtschaft
2606,treten gut lohn arbeitsbedingung streik,wirtschaft
2607,stehen solidarisch seite arbeiter*inn gewerkschaft insbesondere arbeitskämpfen ostdeutschland unterstützen,wirtschaft
2608,wiedervereinigung brechen osten industriell basis weg einschließ lich verarbeitung vermarktung lebensmittel,wirtschaft
2609,reindus trialisierung osten vorantreiben langfristig bezahlt sicher arbeit plätze dauerhaft schaffen,wirtschaft
2610,osten zukunftsregion klimagerecht industriearbeitsplatz entstehen,wirtschaft
2611,regional produkt verar beitung vertriebsstruktur stärken,wirtschaft
2612,produktionsgenossenschaft ver- triebsgenossenschafte region miteinander verbinden,wirtschaft
2613,reindustrialisierungspro gramm ost,wirtschaft
2614,überall osten entstehung klimagerecht industriearbeit plätz fördern,wirtschaft
2615,reaktivierung öffentlich infrastruktur   geschichte osten wieder vereinigung geschichte abbau sozial infrastruktur,wirtschaft
2616,geschlos sen schule schwimmbäder sparkasse stillgelegt bahnstreck prägen bild gesamt osten land,wirtschaft
2617,trend umkehren,wirtschaft
2618,sozial zentrum dorf schaffen,wirtschaft
2619,betreuung sozial zentrum finden tariflich bezahlt arbeitsplatz,wirtschaft
2620,sachsen knapp viertel schienennetz stilllegen,wirtschaft
2621,knapp kilometer schienenstrecke gesamt osten,wirtschaft
2622,klimapolitisch strukturpolitisch schwer fehler,wirtschaft
2623,vielerorts bahnverbindung schmerzlich vermissen,wirtschaft
2624,region dauerhaft abhängen,wirtschaft
2625,bund eigentümer deutsch bahn pflicht kurs ändern,wirtschaft
2626,bahn fläche,wirtschaft
2627,digital infrastruktur ostdeutsch- land brauchen kräftig schub,wirtschaft
2628,schlech tes mobilfunknetz mangelnd breit bandausbau region ostdeutschland tagesordnung,wirtschaft
2629,rein profitlogik agierend konzern lohnen ausbau dünn besiedelt region,wirtschaft
2630,ostdeutsch kommune bestehen erheblich investitionsbedarf alters gerecht barrierefrei umbau wohnung,wirtschaft
2631,altersgerecht umbau wohnung aufgabe ostdeutsch stadt gemeinde,Infrastruktur
2632,ostdeutsch kommune fehlen ausreichend angebot barrierefrei wohnung wohnung mensch behinderung,wirtschaft
2633,abriss plattenbaute nachbarschafte stadtteil verschwinden,Infrastruktur
2634,sozial durchmischung bestehend wohnungsbestände industriell bauwei- se generationsübergreifend fördern flexibel wohnungsgrundris option wohnung vertikal horizontal sammenzulegen gemeinschaft räumen ausstatten fitness bibliothek kleinkino co-working-spaces,wirtschaft
2635,schlagen förderprogramm jeder dorf brauchen laden,wirtschaft
2636,reform gewerbemietrecht schutz wiederansiedlung laden hand- werks- dienstleistungsbetrieb,wirtschaft
2637,reaktivierungsprogramm deutsch bahn stillgelegt strecke abstimmung bundesland flächendeckend versorgung bus- sen bahn,wirtschaft
2638,setzen sanierungspro gramm bahnhof,wirtschaft
2639,osten brauchen lebendig bahnhof ort begegnung austausch,wirtschaft
2640,funklöcher schließen flächendecken- breitbandinternet ele- mentarer bestandteil zukunftsfä- hig osten,wirtschaft
2641,schwerpunkt förderung künf- tig alter behindertengerecht umbau gebäude verbesserung wohnumfeld stadtteil liegen,Infrastruktur
2642,kommunal eigenanteil aufwertungs- maßnahme streichen,wirtschaft
2643,sogenannter rückbau abriss   prozent förderung,wirtschaft
2644,förderprogramm kollek- tiv wohnen mietpreisbindung ostdeutschland verbreitet platte bauen einrichten,wirtschaft
2645,kooperativ wohnforma genosse schaftsgedanken bera- tung neugründung finanzierung   erwerb grundstück gebäuden konzeptvergabe unterstützen,wirtschaft
2646,alt nazi   vereinigungsprozess schatten seite sprechen,wirtschaft
2647,viele aufarbeiten breit öffentlichkeit befreit repression ddr entladen gewalt r-jahre   zuvor gekannt ausmaß,wirtschaft
2648,verbündeter geist finden schnell hüben drüben rostock-lichten- hagen mölln solingen mordserie nsu-tödlich gewalt überziehen land,wirtschaft
2649,neonazi versuchen öffent-   lich raum dominieren üben kontrolle zumindest stadtteil wohnquartieren,Infrastruktur
2650,ostdeutsch landesregierung vorreiter beschämend verharmlosung führen gängig politisch praxis westen fort,soziale Ursachen
2651,ostdeutsch gesellschaft bleiben aufschrei,wirtschaft
2652,oblag weniger aktivist*innen antifagrup pen journalist*innen engagierter linker partei gefahr benennen,wirtschaft
2653,demokratiearbeit bildung beratungs- stelle betroffener gewalt leisten soli- darisch menschenrechtsorientiert gemeinwesen,wirtschaft
2654,oftmals einzig angebot mensch rassistisch angriff helfen verteidigen,soziale Ursachen
2655,stark kommune lebensqualität   ort inden kommune entscheiden lebensqualität alltag,wirtschaft
2656,privatisierung öffentlich eigentum öffentlicher daseinsvorsorge alltag kommune nachbar schaft erschweren,wirtschaft
2657,kommune wirtschaftlich benachteiligt region überschuldet zwangsverwaltung,wirtschaft
2658,abstand arm reich kommune deutschland wachsen,soziale Ursachen
2659,schuldenbremse wirken verheerend     lebensqualität mensch geringerem einkommen kommu- nal demokratie,wirtschaft
2660,stadt gemeinderat bisweilen verwaltung mangel vermeint- lich sachzwang entscheiden demokratie kommune ersticken,Infrastruktur
2661,öffentlich dienstleitung öffentlich hand holen eigenwirtschaftlich tätigkeit kom mun stärken,wirtschaft
2662,kommunale daseinsvor- sorge markt werfen,wirtschaft
2663,privatisiert bereich daseinsvor sorge rekommunalisi,wirtschaft
2664,sorgen bund kommune rekommunalisie rung wohnung krankenhaus wasser energieversorgung verfü gung stellen,wirtschaft
2665,rekommu- nalisierungsfonds geschehen,wirtschaft
2666,unterstüt- zung rechtlich beratung rekommunalisierungsagentur organi- sieren kommune rad neu erfinden,wirtschaft
2667,vorhanden einschränkung wirtschaftlich betätigung kommune abbauen interkommunal zusam- menarbeit vorbild bereich kommunal daseinsvorsor ge präferenz zugunsten öffentlich hand erreichen,wirtschaft
2668,anreiz aufbau regional wirtschaftskreislauf,wirtschaft
2669,gleichwertig lebensbedingung region kommune schaf- fen mitwirkung kommunal spitzenverband verbindlich anhörung mitwirkungsrecht kom munen bundesebene sichern,wirtschaft
2670,verfestigt kassenkredit kommune bund altschulde fonds übernehmen bund tilgen,wirtschaft
2671,eigentlich kurzfris- tig finanzierung gedacht kassenkredit milliarde euro steigen,wirtschaft
2672,oftmals einzig möglichkeit kommu- nal pflichtaufgabe erfüllen,wirtschaft
2673,kommunal haushalt sozialleistung entlasten,wirtschaft
2674,steuer umsteuern   einkommen vermögen ungleich verteilen,wirtschaft
2675,groß vermögen hand konzentrieren drittel vermögen hand oberer   voll umfang bund tragen,wirtschaft
2676,kosten bund land verursachen finanzieren konnexität,wirtschaft
2677,linke treten reform gewerbesteuer gemeindewirt schaftsteuer,wirtschaft
2678,verbunden umsetzung konnexität kommune verlässlich finan- ziell fuß,wirtschaft
2679,kommunal aufgabenfelder inzwischen gesetz verord nung detail v fremdbestimmt örtlich gegebenheit finden berücksichtigung,wirtschaft
2680,ändern,wirtschaft
2681,selbstverwaltung stärken spielraum kommune wirt schaft bauangelegenheit vergrö- bert,wirtschaft
2682,förderung ehrenamt gewährleisten kommunal aufwandsentschädigung leistung sgb il bafög anrechnen,wirtschaft
2683,laufende bundesprogramm kom munen verstetigen kombinierbar bedarf anpassen,wirtschaft
2684,vielzahl kommune verhältnis gering eige anteil bundesprogrammen leisten fördermittel nötig finanzierbar investition bekommen,wirtschaft
2685,eigenanteil zumindest kommune schwierig haushalt lage abschaffen,wirtschaft
2686,gerecht kommunalfinanzierung brauchen prozentig anrechnung kommunal finanzkraft länder finanzausgleich,wirtschaft
2687,prozent bevölkerung,wirtschaft
2688,   reichsten haushalt besitzen gesamt arm hälfte bevöl kerung zusammennommen,soziale Ursachen
2689,reich prozent bevölkerung vereinen,wirtschaft
2690,prozent vermögen drittel,wirtschaft
2691,reichster prozent restlich prozent,wirtschaft
2692,vermehren,wirtschaft
2693,gewinn kapital aktie billigsteuer erheben,wirtschaft
2694,hingegen zahlen mehrfach lohnsteuer hinterziehen sofort abziehen,wirtschaft
2695,mehrwert steuer belasten mensch niedrig einkommen stark,wirtschaft
2696,öffentlich eigentum privatisieren dienstleistung privat bezahlen,wirtschaft
2697,großteil vermögen deutschland vererben,wirtschaft
2698,hoch einkommen besteuern r,wirtschaft
2699,jahrzehntelang deutschland vermögensteuer erheben,wirtschaft
2700,ändern skandalös ungleichheit deutsch land bekämpfen,wirtschaft
2701,privat reichtum stehen verarmt öffentlich infrastruktur biblio theke schwimmbäd schließen personal krankenhaus entlassen notwendig reparatur finanzieren bus bahn land selten stadt überfüllt kapazität ausreichen,soziale Ursachen
2702,einnahme millionärsteuer helfen land öffent- lich infrastruktur stärken,wirtschaft
2703,armutsgefahr jede*rr reich deutsch land arm armut bedrohen,soziale Ursachen
2704,reiche verbündeter politik,wirtschaft
2705,stimme ge wicht verleihen,wirtschaft
2706,halten,wirtschaft
2707,gerechtigkeit stark öffentlich daseinsvorsorge unteren entlasten oberer stark belasten,wirtschaft
2708,hoch vermögen einkommen erbschaft gewinn kapital aktie stark besteuern,wirtschaft
2709,finanzieren investition öffentlich versorgung sozialstaat mensch sicher armut schützen,soziale Ursachen
2710,stärken solidarisch ökologisch form wirtschaft schaffen arbeitsplatz,wirtschaft
2711,machbar     wissen bezahlen,wirtschaft
2712,beisteuern   linke fordern vermögensteuer progressiv tarif freibetrag privatvermögen million euro pro person schuld,wirtschaft
2713,eigentumswohnung innenstadt papiermillionärk belasten,Infrastruktur
2714,insbesondere entwicklung immobilienpreis wichtig massiv vermögenszuwachs eigenheimbesitzer führen immobilienhaie hoch rendite einhergehen,wirtschaft
2715,freibetrag betriebsvermögen liegen million euro,wirtschaft
2716,altersvorsorge steuer ausnehmen,wirtschaft
2717,eingangssteuersatz vermögen steuer starten i prozent steigen nettovermögen million euro stetig,wirtschaft
2718,million euro greifen höchststeuersatz prozent,wirtschaft
2719,angemessen vermögen beson- ders hoch rendite abwerfen,wirtschaft
2720,zudem vermögen umver teilung zulasten vermögenssubstanz erforderlich,wirtschaft
2721,geschätzt einnahme liegen jährlich milliarde euro,wirtschaft
2722,stark schulter tragen bewältigung coronakrise vermögensabgabe erheben,wirtschaft
2723,nettovermögen million euro betriebsvermögen frei betrag million euro erheben,wirtschaft
2724,vermögensabgabe progressiv   prozent staffeln rate zahlen,wirtschaft
2725,jährlich belastung nettovermögen betragen prozent,wirtschaft
2726,geschätzt einnahme liegen   milliarde euro,wirtschaft
2727,erbschaftsteuer reichtum vererben meist nennenswert steuer bezahlen,wirtschaft
2728,superreiche millionenvermögen unterneh- mensanteil steuerfrei vererben ver- schenken,wirtschaft
2729,sorgen steuerschlupflöcher schließen wer,wirtschaft
2730,zweck existie rend privileg betriebsvermögen erbschaft schenkung entfallen,wirtschaft
2731,erbschaftsteuer hoch erb schafte erhöhen,wirtschaft
2732,normale selbstgenutztes wohneigentum bleiben freistellen,wirtschaft
2733,mehrein nehmen milliarde euro,wirtschaft
2734,unternehmensteuer massiv senken,wirtschaft
2735,körper schaftsteuer prozent erhöhen,wirtschaft
2736,wettlauf unternehmen steuervermeidung unterbinden drängen europaweit global mindestsätz unternehmen- steuer,wirtschaft
2737,gewinn niedrigsteuerge biete verschieben einzeln land konzern aktiv nachversteueren,wirtschaft
2738,sicherstellen unternehmen konzern steuer entziehen,wirtschaft
2739,megakonzern amazon coronakrise mächtig zahlen unternehmensteuer,wirtschaft
2740,brauchen steuerreform kon- zerne stark ort wirtschaftlich aktivität umsatz besteuern,wirtschaft
2741,zudem außerordentlich gewin ne unternehmen amazon coronakrise erzielen übergewinnsteuer excess profit tax abge schöpfen marktmacht krisengewinner begrenzen,wirtschaft
2742,umsatzsteuer arbeitsintensiv handwerk produkt kind arz neimittel ermäßigt steuersatz,wirtschaft
2743,steuerhinterziehung geldwäsche subventionsbetrug wirksam bekämpfen somit steueroase made germany austrocknen,wirtschaft
2744,bundesfinanzpolizei aufbau- personal steuervollzug be darfsgerecht aufstocken,wirtschaft
2745,realistisch konsequent steuervollzug bekämpfung steuerhinter ziehung steueroase jährlich   milliarde euro einnehmen,wirtschaft
2746,finanztransaktionssteuer dämmen spekulation finanzmarkt,wirtschaft
2747,finanztransaktion steuer satz prozent fällig,wirtschaft
2748,ein   genommen geld einerseits nachhaltig entwicklung land süden global klimaschutz andererseits sozialökologisch umbau industriegesellschaft nutzen,wirtschaft
2749,gemeindewirtschaftsteuer bisherig gewerbesteuer gemeindewirtschaftsteuer umwandeln,wirtschaft
2750,bemessungsgrundlage ausweiten pachte miete leasingraten lizenz gebühr berücksichtigen verdienend selbstständige freiberuf ler einbeziehen,wirtschaft
2751,freibetrag euro anheben festgesetzt steuer einkom- mensteuer berücksichtigen,wirtschaft
2752,gewerbe- steuerumlage abschaffen stadt gemeinde finanziell entlasten,Infrastruktur
2753,linke setzen abschaffung schaumweinsteuer,wirtschaft
2754,langfristig wirken lang fristig finanzieren schulden- bremse europäisch fiskalpakt blockieren langfristig entwicklung privatisierung vorantreiben,Politik und Ideologie
2755,schuldenbremse volkswirtschaft- lich unsinnig gehören abschaffen,wirtschaft
2756,befördern privatisierung öffent lich infrastruktur häufig teuer steuerzahler*inn allgemein heit privat investor hoch re dit finanzieren,wirtschaft
2757,stattdessen kredit umfang investition,wirtschaft
2758,zins staat derzeit kapitalmarkt aufbringen extrem niedrig infrastruk- tur nützen unser enkelkinder,Politik und Ideologie
2759,sinnvoll finanzierung investition kredit strecken,wirtschaft
2760,solange schuldenbremse existieren tilgungsverpflichtung coronakre dite bund bestehen tilgung mindestens fünfzig strecken wer-,wirtschaft
2761,aufwendung zinszahlung verschuldungsspielraum zusätzlich einschränken,wirtschaft
2762,finanziell spielraum innerhalb schuldenbrem se erweitern,wirtschaft
2763,gerechte haushalt bildung gesund heit klimaschutz aufrüstung,wirtschaft
2764,bundeshaushalt umfassen erhöhung militärausgabe,wirtschaft
2765,bundesregierung nähern marke prozent bip rüstungsausgabe,wirtschaft
2766,priori- tätensetzung falsch,wirtschaft
2767,lehnen ent- schieden fordern jährlich sen- kung militärausgabe,wirtschaft
2768,abbau klimaschädlich subvention bundeshaushalt entlasten,wirtschaft
2769,insgesamt einsparung umfang milliarde euro jährlich problemlos,wirtschaft
2770,mehreinnahme einstieg solidarisch gesell schaft finanzieren gut sozial sicher heit personal bildung gesundheit pflege neustart gemein- nützig wohnungsbau barrierefreiheit einstieg sozialökologisch umbau wirtschaft,wirtschaft
2771,forderung gegenrechnen realistisch,wirtschaft
2772,einkommensteuer gerecht reformieren   besteuerung einkommen gerecht,wirtschaft
2773,niedrig mittlerer einkommen entlasten,wirtschaft
2774,hoch ein- stark besteuern,wirtschaft
2775,faustregel gelten single steuer klasse i euro monat brutto zahlen unser tarif we nig steuer,wirtschaft
2776,vorteil verbessert öffentlich daseinsvorsorge gering beitrag solidarisch gesundheitsversicherung,wirtschaft
2777,versteuernd einkommen,wirtschaft
2778,euro bleiben steuerfrei,wirtschaft
2779,steuerverlauf abflachen,wirtschaft
2780,mittlerer einkommen profitieren hoch freibetrag bedeuten darüberhinaus gehend einkommen steuer zahlen,wirtschaft
2781,hoch einkommen stark besteuern,wirtschaft
2782,euro versteuernd einkommen betragen steuersatz,wirtschaft
2783,prozent,wirtschaft
2784,versteuernd einkommen bedeu- tet bruttoeinkommen üblich abzüg pauschal freibetrag sonderausgabe übrigbleeben,wirtschaft
2785,euro versteuernd einkommen entsprechen,wirtschaft
2786,euro bruttoverdienst eines*einerr allein stehend kind,wirtschaft
2787,prozent steuer- satz gelten einkommen euro,wirtschaft
2788,durchschnittlich steuersatz euro einkommen liegen circa prozent,wirtschaft
2789,sehen stufe gesondert reichensteuer prozent einkom- men oberhalb aktuell reichensteuer grenze euro prozent einkommen oberhalb million euro versteuernd einkommen,wirtschaft
2790,einkommen kapitalertrag bevorzugen satz versteuern einkommen,wirtschaft
2791,abgeltungsteu prozent abschaffen einschränkung verrechnung verlust kapitalvermögen sparerpauschbetrag beibehalten,wirtschaft
2792,ehegattensplitting sozialver- träglich übergangsregelung geschlechtergerecht individualbesteue rung ersetzen,wirtschaft
2793,ausge schöpft steuerlich existenzminimum zwi schen eheleute bzw,wirtschaft
2794,lebenspartner*inn übertragbar,wirtschaft
2795,entlassung steuerfreibe träge abfindung einführen,wirtschaft
2796,entfernungspauschale mobilitätsgeld ersetzen pro ent- fernungskilometer arbeitsstätte arbeitnehmer*inne unabhängig einkommen steuerbegünstigung verschaffen,wirtschaft
2797,linke solidaritätszuschlag hoch einkommen erhalten solidaritätspakt iii umbauen,wirtschaft
2798,soli sozial gerechte steuer stärks- ten entlastung unterer bereich mensch kind stark belastung oberer bereich beson- der mensch kind,wirtschaft
2799,linke fordern solidarpakt ill bewältigung strukturwandel region industriell umbruch,wirtschaft
2800,finanziell volumen solidarpakt il anknüpfen fordern mindestens milliarde euro jährlich bundesmittel strukturwandel kohäsion verfügung stellen,wirtschaft
2801,solidarpakt ill richten strukturschwach region deutsch land,wirtschaft
2802,schlagen planungssicherheit zeitraum solidarpakt ill somit gesamtvolumen mindester milliarde euro,wirtschaft
2803,grunderwerbsteuer share deal,wirtschaft
2804,steigend immobilienpreis fast bundesland angehoben steuersatz grunderwerbsteuer steuerbelastung meister immobilienerwerb deutlich steigen,wirtschaft
2805,immobilienkonzern hingegen immobilienpaket kaufen sogenannter shar deal meist steuer zahlen,wirtschaft
2806,kaufen formal immobilie son- dern mehrheit prozent anteil englisch shares jeweilig firma immobilie besitzen,wirtschaft
2807,for- dern reform grunderwerbsteuer sodass anteilig immobilienkauf prozent entsprechend anteilig besteuern,wirtschaft
2808,share deal weitgehend unattraktiv,wirtschaft
2809,gemeinnützigkeit,wirtschaft
2810,politisch enga- giert verein finanzamt gericht gemeinnützigkeit aberkannt,wirtschaft
2811,demokratie leben be- teiligung vielfältig debatte,wirtschaft
2812,brauchen reform gemeinnüt zigkeitsrechts ausweitung gemeinnützig anerkannt zweck förderung mensche grundrecht frieden klimaschut zes sozial gerechtigkeit,wirtschaft
2813,mitwirkung politisch willensbil dung ausdrücklich unschädlich gemeinnützigkeit benennen verfolgung zweck hinaus demokratie rechtsstaatlichkeit menschenrecht,wirtschaft
2814,beachten verdeckt partei enfinanzierung grenze parteienfinanzierung wahren,wirtschaft
2815,erwähnung verein verfassungsschutzbericht bund   land automatisch aber- kennung gemeinnützigkeit führen zuletzt fall vvn bda passieren,wirtschaft
2816,nutzung gemeinnützig stiftung steuervermeidung stark einge schränken,wirtschaft
2817,steuervollzug,wirtschaft
2818,problem steuervollzug lösen,wirtschaft
2819,brauchen einerseits deutlich personal it-kapazitäte finanzbe hörd mindestens wichtig bundesweit einheitlich umsetzung durchsetzung steuergesetze bund,wirtschaft
2820,frequenz großbetrieb reich einzelperson betrieb steueraußenprüfunge kontrollieren wer- variieren stark land,wirtschaft
